source	target
FOXA2	CDV3
FOXA2	SLC25A36
FOXA2	XRN1
FOXA2	MED12L
FOXA2	PHC3
FOXA2	FXR1
FOXA2	ATP11B
FOXA2	ATP13A3
FOXA2	DLG1
FOXA2	LRCH3
FOXA2	PRPF4B
FOXA2	TMEM170B
FOXA2	RANBP9
FOXA2	E2F3
FOXA2	PRR3
FOXA2	DDX39B
FOXA2	DDAH2
FOXA2	PRRT1
FOXA2	BRD2
FOXA2	TBC1D22B
FOXA2	CCND3
FOXA2	TRERF1
FOXA2	TBCC
FOXA2	MRPL2
FOXA2	SRF
FOXA2	CUL9
FOXA2	PAQR8
FOXA2	TRAM2
FOXA2	PTP4A1
FOXA2	CD109
FOXA2	SNX14
FOXA2	GTF3C6
FOXA2	MAN1A1
FOXA2	NHSL1
FOXA2	REPS1
FOXA2	PHACTR2
FOXA2	RGS17
FOXA2	R3HDM4
FOXA2	POLR2E
FOXA2	DPP9
FOXA2	RAB3D
FOXA2	NFIX
FOXA2	NACC1
FOXA2	CCDC130
FOXA2	ZSWIM4
FOXA2	GIPC1
FOXA2	FAM32A
FOXA2	EPS15L1
FOXA2	FCHO1
FOXA2	URI1
FOXA2	ZNF529
FOXA2	SARS2
FOXA2	SHKBP1
FOXA2	CCDC97
FOXA2	LIPE
FOXA2	BCAM
FOXA2	CLASRP
FOXA2	PPP1R37
FOXA2	FOSB
FOXA2	RTN2
FOXA2	ZC3H4
FOXA2	SAE1
FOXA2	GYS1
FOXA2	NUP62
FOXA2	ZNF331
FOXA2	MYADM
FOXA2	NXN
FOXA2	RTN4RL1
FOXA2	SMG6
FOXA2	ZZEF1
FOXA2	NUP88
FOXA2	CHD3
FOXA2	PER1
FOXA2	MED9
FOXA2	TOM1L2
FOXA2	MAP2K3
FOXA2	RAB34
FOXA2	NF1
FOXA2	RFFL
FOXA2	CISD3
FOXA2	ERBB2
FOXA2	MSL1
FOXA2	RAPGEFL1
FOXA2	WIPF2
FOXA2	KLHL11
FOXA2	KAT2A
FOXA2	COASY
FOXA2	BECN1
FOXA2	LSM12
FOXA2	FZD2
FOXA2	CALCOCO2
FOXA2	IGF2BP1
FOXA2	TRIM25
FOXA2	YPEL2
FOXA2	TACO1
FOXA2	C17orf58
FOXA2	ABCA5
FOXA2	SRP68
FOXA2	RNF213
FOXA2	BAHCC1
FOXA2	FOXK2
FOXA2	TBC1D14
FOXA2	ABLIM2
FOXA2	DCUN1D4
FOXA2	FIP1L1
FOXA2	LNX1
FOXA2	SRD5A3
FOXA2	CLOCK
FOXA2	BMP2K
FOXA2	ANTXR2
FOXA2	LIN54
FOXA2	SMARCAD1
FOXA2	EIF4E
FOXA2	UBE2D3
FOXA2	INTS12
FOXA2	OSTC
FOXA2	SPRY1
FOXA2	JADE1
FOXA2	NDUFC1
FOXA2	GAB1
FOXA2	PALLD
FOXA2	WWC2
FOXA2	CFAP97
FOXA2	SNX25
FOXA2	SORBS2
FOXA2	MFHAS1
FOXA2	MTUS1
FOXA2	PSD3
FOXA2	LGI3
FOXA2	R3HCC1
FOXA2	DOCK5
FOXA2	ELP3
FOXA2	FZD3
FOXA2	ADAM9
FOXA2	AP3M2
FOXA2	FNTA
FOXA2	RAB2A
FOXA2	CLVS1
FOXA2	GGH
FOXA2	SULF1
FOXA2	TRAM1
FOXA2	LACTB2
FOXA2	PAG1
FOXA2	CPQ
FOXA2	ENY2
FOXA2	FAM91A1
FOXA2	ASAP1
FOXA2	PTK2
FOXA2	SLC45A4
FOXA2	PLCXD1
FOXA2	DHRSX
FOXA2	WWC3
FOXA2	APOO
FOXA2	TAB3
FOXA2	PQBP1
FOXA2	PIM2
FOXA2	OGT
FOXA2	MTCL1
FOXA2	GNAL
FOXA2	MAPRE2
FOXA2	PIK3C3
FOXA2	DOK6
FOXA2	IAH1
FOXA2	LAPTM4A
FOXA2	FKBP1B
FOXA2	BIRC6
FOXA2	PRKD3
FOXA2	CYP1B1
FOXA2	RHOQ
FOXA2	CALM2
FOXA2	ANTXR1
FOXA2	MRPS5
FOXA2	STARD7
FOXA2	CNNM3
FOXA2	IL1R1
FOXA2	RANBP2
FOXA2	SLC20A1
FOXA2	EPB41L5
FOXA2	AMMECR1L
FOXA2	ITGA6
FOXA2	RAPGEF4
FOXA2	WDR75
FOXA2	PGAP1
FOXA2	BZW1
FOXA2	BMPR2
FOXA2	NBEAL1
FOXA2	CTDSP1
FOXA2	NHEJ1
FOXA2	RHBDD1
FOXA2	MFF
FOXA2	HES6
FOXA2	ARHGEF40
FOXA2	PPP1R3E
FOXA2	STRN3
FOXA2	HECTD1
FOXA2	SAMD4A
FOXA2	HIF1A
FOXA2	RPS6KL1
FOXA2	FBLN5
FOXA2	CLMN
FOXA2	SNX5
FOXA2	RALGAPA2
FOXA2	CST3
FOXA2	TSPY26P
FOXA2	ITCH
FOXA2	TRPC4AP
FOXA2	DLGAP4
FOXA2	L3MBTL1
FOXA2	SGK2
FOXA2	SERINC3
FOXA2	PKIG
FOXA2	DNTTIP1
FOXA2	ARFGEF2
FOXA2	ZNF217
FOXA2	STX16
FOXA2	LAMA5
FOXA2	TPRG1L
FOXA2	EXOSC10
FOXA2	FAM131C
FOXA2	IFFO2
FOXA2	ID3
FOXA2	PNRC2
FOXA2	SRRM1
FOXA2	PIGV
FOXA2	HDAC1
FOXA2	HIVEP3
FOXA2	RNF11
FOXA2	TTC39A
FOXA2	OSBPL9
FOXA2	DHCR24
FOXA2	GNG5
FOXA2	C1orf52
FOXA2	AMPD2
FOXA2	CSF1
FOXA2	AHCYL1
FOXA2	DENND2D
FOXA2	NRAS
FOXA2	ANKRD34A
FOXA2	SNAPIN
FOXA2	GON4L
FOXA2	NDUFS2
FOXA2	ATF6
FOXA2	SUCO
FOXA2	DARS2
FOXA2	SOAT1
FOXA2	CEP350
FOXA2	PHLDA3
FOXA2	CD46
FOXA2	INTS7
FOXA2	TP53BP2
FOXA2	AKT3
FOXA2	CD9
FOXA2	MLF2
FOXA2	PEX5
FOXA2	PHC1
FOXA2	LRP6
FOXA2	EPS8
FOXA2	ARNTL2
FOXA2	SLC2A13
FOXA2	PPHLN1
FOXA2	TWF1
FOXA2	SCAF11
FOXA2	LIMA1
FOXA2	SLC11A2
FOXA2	NR4A1
FOXA2	ATG101
FOXA2	DDIT3
FOXA2	MBD6
FOXA2	OS9
FOXA2	PPM1H
FOXA2	DYRK2
FOXA2	RAP1B
FOXA2	OSBPL8
FOXA2	NT5DC3
FOXA2	CIT
FOXA2	ORAI1
FOXA2	BCL7A
FOXA2	MLXIP
FOXA2	CLIP1
FOXA2	CDK2AP1
FOXA2	RILPL1
FOXA2	PAQR7
FOXA2	RPS6KA1
FOXA2	STK40
FOXA2	ATPAF1
FOXA2	NEGR1
FOXA2	NES
FOXA2	MR1
FOXA2	DSTYK
FOXA2	ITPKB
FOXA2	ABI1
FOXA2	CCAR2
FOXA2	WWP1
FOXA2	OSGIN2
FOXA2	GEM
FOXA2	TMEM106B
FOXA2	RHBDD2
FOXA2	BPGM
FOXA2	CEMIP
FOXA2	SMARCA2
FOXA2	GNE
FOXA2	PRUNE2
FOXA2	IER5L
FOXA2	MOK
FOXA2	OSBP2
FOXA2	SLMAP
FOXA2	ABHD10
FOXA2	EPHB1
FOXA2	MFSD1
FOXA2	TMSB4X
FOXA2	SLC35F6
FOXA2	FOSL2
FOXA2	CNNM4
FOXA2	ASB1
FOXA2	TTPAL
FOXA2	ZNF335
FOXA2	DDX47
FOXA2	PMEL
FOXA2	ZBTB39
FOXA2	USP30
FOXA2	LEMD2
FOXA2	CDKN1A
FOXA2	C6orf226
FOXA2	MYO6
FOXA2	CYB5D1
FOXA2	SPECC1
FOXA2	USP22
FOXA2	STARD3
FOXA2	ACBD4
FOXA2	CANT1
FOXA2	ACTG1
FOXA2	POLRMT
FOXA2	DMPK
FOXA2	LIG1
FOXA2	AKT1S1
FOXA2	TBC1D17
FOXA2	LENG8
FOXA2	NPRL3
FOXA2	TELO2
FOXA2	CCP110
FOXA2	POLR2C
FOXA2	PIEZO1
FOXA2	PNPLA2
FOXA2	TTC17
FOXA2	OXCT1
FOXA2	ISOC1
FOXA2	KCTD16
FOXA2	ZNF174
FOXA2	NDUFAB1
FOXA2	ZNF319
FOXA2	ATXN1L
FOXA2	VPS9D1
FOXA2	ZNF276
FOXA2	SDF4
FOXA2	TP73-AS1
FOXA2	VAMP3
FOXA2	TNFRSF1B
FOXA2	PITHD1
FOXA2	GPX7
FOXA2	JUN
FOXA2	MIER1
FOXA2	PIGK
FOXA2	RBMXL1
FOXA2	GSTM3
FOXA2	SF3B4
FOXA2	CRABP2
FOXA2	SHISA4
FOXA2	DEGS1
FOXA2	WDR26
FOXA2	C1orf198
FOXA2	EXOC8
FOXA2	COX20
FOXA2	PIDD1
FOXA2	CTR9
FOXA2	LIN7C
FOXA2	MRPL16
FOXA2	STX5
FOXA2	RAB1B
FOXA2	CD248
FOXA2	ANKRD13D
FOXA2	CDK2AP2
FOXA2	ENDOD1
FOXA2	CEP57
FOXA2	FEZ1
FOXA2	PDCD6
FOXA2	FBXL7
FOXA2	NIPBL
FOXA2	UBE2B
FOXA2	CDC23
FOXA2	EGR1
FOXA2	HBEGF
FOXA2	CSNK1A1
FOXA2	ADAMTS2
FOXA2	PRRT3
FOXA2	ZBTB47
FOXA2	MST1
FOXA2	RAD54L2
FOXA2	PARP3
FOXA2	EOGT
FOXA2	ROBO2
FOXA2	CGGBP1
FOXA2	ATP1B3
FOXA2	PRKCI
FOXA2	MFN1
FOXA2	MCF2L2
FOXA2	SHC4
FOXA2	MEX3B
FOXA2	ALPK3
FOXA2	MAPK11
FOXA2	PSPC1
FOXA2	SLC46A3
FOXA2	KBTBD6
FOXA2	EFNB2
FOXA2	ARGLU1
FOXA2	C12orf57
FOXA2	TM7SF3
FOXA2	CCNT1
FOXA2	NXPH4
FOXA2	R3HDM2
FOXA2	SRGAP1
FOXA2	CPM
FOXA2	SRSF9
FOXA2	ABCB9
FOXA2	TCTN2
FOXA2	CCDC92
FOXA2	INTS10
FOXA2	GOLGA7
FOXA2	PKIA
FOXA2	ZNF623
FOXA2	OSBPL1A
FOXA2	WDR7
FOXA2	STAM
FOXA2	RAB18
FOXA2	SAR1A
FOXA2	UBTD1
FOXA2	CHUK
FOXA2	POLL
FOXA2	FBXW4
FOXA2	ADAM12
FOXA2	PWWP2B
FOXA2	ATAT1
FOXA2	PHIP
FOXA2	TMEM200A
FOXA2	MED23
FOXA2	MED28
FOXA2	SLC30A9
FOXA2	NAP1L5
FOXA2	RAP1GDS1
FOXA2	ZNF827
FOXA2	TMEM192
FOXA2	HMGB2
FOXA2	AEBP1
FOXA2	ANKIB1
FOXA2	TRIP6
FOXA2	RINT1
FOXA2	EPHB6
FOXA2	TESK1
FOXA2	TPM2
FOXA2	GNAQ
FOXA2	ZNF462
FOXA2	DOLK
FOXA2	NTMT1
FOXA2	GTF3C4
FOXA2	CAMSAP1
FOXA2	SNAPC4
FOXA2	PHPT1
FOXA2	TPRN
FOXA2	CDH24
FOXA2	STYX
FOXA2	RPA1
FOXA2	KRBA2
FOXA2	FBXL20
FOXA2	TUBG2
FOXA2	ARL4D
FOXA2	MPP3
FOXA2	FMNL1
FOXA2	WDR18
FOXA2	FSD1
FOXA2	STAP2
FOXA2	WDR83OS
FOXA2	RFX1
FOXA2	NDUFB7
FOXA2	GTPBP3
FOXA2	ANKRD27
FOXA2	EID2
FOXA2	TSEN34
FOXA2	DESI2
FOXA2	DNMT3A
FOXA2	AGBL5
FOXA2	CRIPT
FOXA2	POLR1A
FOXA2	CIAO1
FOXA2	CNOT11
FOXA2	SH3RF3
FOXA2	DDX18
FOXA2	PDK1
FOXA2	NCKAP1
FOXA2	TMEM198
FOXA2	GIGYF2
FOXA2	USP9X
FOXA2	WDR36
FOXA2	PHYKPL
FOXA2	GTF3C5
FOXA2	FBXW5
FOXA2	NSMF
FOXA2	MPND
FOXA2	PODNL1
FOXA2	UBA2
FOXA2	PRDM2
FOXA2	SESN2
FOXA2	DNTTIP2
FOXA2	PRMT6
FOXA2	SMG5
FOXA2	MTMR9
FOXA2	TNFRSF10D
FOXA2	EFR3A
FOXA2	SCRT1
FOXA2	SCARF2
FOXA2	ZNF106
FOXA2	SNAP23
FOXA2	XYLT1
FOXA2	ZNF768
FOXA2	ZNF689
FOXA2	CHMP1A
FOXA2	SPATA2L
FOXA2	PABPN1
FOXA2	ARG2
FOXA2	ZFP36L1
FOXA2	PLAGL2
FOXA2	RAB22A
FOXA2	CLN5
FOXA2	CHAMP1
FOXA2	RIMKLB
FOXA2	MRPS35
FOXA2	SCYL2
FOXA2	SART3
FOXA2	BRAP
FOXA2	ADAP1
FOXA2	BRAT1
FOXA2	FAM220A
FOXA2	GLCCI1
FOXA2	BCL7B
FOXA2	GIGYF1
FOXA2	NUP205
FOXA2	ALOXE3
FOXA2	CASC3
FOXA2	NPEPPS
FOXA2	CYB561
FOXA2	ILKAP
FOXA2	ADARB1
FOXA2	ZNF397
FOXA2	EPG5
FOXA2	MXD4
FOXA2	FAM171A1
FOXA2	ARL5B
FOXA2	FBXL15
FOXA2	SLK
FOXA2	LAMB2
FOXA2	TWF2
FOXA2	GSK3B
FOXA2	EPHB3
FOXA2	CBL
FOXA2	LSM11
FOXA2	SLC35C1
GABPA	PIGQ
GABPA	RAB40C
GABPA	WDR24
GABPA	FBXL16
GABPA	RPUSD1
GABPA	TSR3
GABPA	GNPTG
GABPA	IFT140
GABPA	MAPK8IP3
GABPA	NME3
GABPA	MRPS34
GABPA	EME2
GABPA	SPSB3
GABPA	NUBP2
GABPA	ZNF598
GABPA	TSC2
GABPA	TRAF7
GABPA	RNPS1
GABPA	PDPK1
GABPA	KCTD5
GABPA	SRRM2
GABPA	ZNF205
GABPA	ZNF213
GABPA	ZNF174
GABPA	SLX4
GABPA	DNASE1
GABPA	UBALD1
GABPA	MGRN1
GABPA	RSL1D1
GABPA	SNX29
GABPA	NTAN1
GABPA	GDE1
GABPA	CCP110
GABPA	LYRM1
GABPA	EEF2K
GABPA	UBFD1
GABPA	NDUFAB1
GABPA	ZKSCAN2
GABPA	XPO6
GABPA	NFATC2IP
GABPA	CD2BP2
GABPA	TBC1D10B
GABPA	ZNF48
GABPA	ZNF768
GABPA	ZNF747
GABPA	FBRS
GABPA	ZNF629
GABPA	ZNF646
GABPA	KAT8
GABPA	ARMC5
GABPA	PHKB
GABPA	ITFG1
GABPA	LONP2
GABPA	FTO
GABPA	ARL2BP
GABPA	POLR2C
GABPA	USB1
GABPA	ZNF319
GABPA	CENPT
GABPA	THAP11
GABPA	NUTF2
GABPA	PRMT7
GABPA	EXOSC6
GABPA	DDX19A
GABPA	SF3B3
GABPA	GABARAPL2
GABPA	TERF2IP
GABPA	MON1B
GABPA	PLCG2
GABPA	TAF1C
GABPA	USP10
GABPA	CHMP1A
GABPA	VPS9D1
GABPA	ZNF276
GABPA	NRSN2
GABPA	TRIB3
GABPA	SNRPB
GABPA	DTD1
GABPA	XRN2
GABPA	HM13
GABPA	NECAB3
GABPA	RALY
GABPA	UQCC1
GABPA	SCAND1
GABPA	DLGAP4
GABPA	TTI1
GABPA	TTPAL
GABPA	SERINC3
GABPA	DNTTIP1
GABPA	STAU1
GABPA	SPATA2
GABPA	ADNP
GABPA	RAE1
GABPA	STX16
GABPA	GNAS
GABPA	ADRM1
GABPA	GID8
GABPA	ARFGAP1
GABPA	STMN3
GABPA	ZNF512B
GABPA	SAMD10
GABPA	PRPF6
GABPA	AKAP17A
GABPA	AP1S2
GABPA	RPS6KA3
GABPA	MBTPS2
GABPA	SAT1
GABPA	ATP6AP2
GABPA	USP11
GABPA	RBM3
GABPA	SLC35A2
GABPA	OTUD5
GABPA	MAGED1
GABPA	MAGED2
GABPA	MAGEH1
GABPA	LAS1L
GABPA	IGBP1
GABPA	PDZD11
GABPA	MORF4L2
GABPA	MOSPD1
GABPA	VMA21
GABPA	ZNF275
GABPA	HCFC1
GABPA	FKBP1B
GABPA	AGBL5
GABPA	OST4
GABPA	MPV17
GABPA	PPM1G
GABPA	ZNF512
GABPA	EHD3
GABPA	BIRC6
GABPA	DHX57
GABPA	CRIPT
GABPA	PPP3R1
GABPA	AAK1
GABPA	STAMBP
GABPA	TET3
GABPA	WBP1
GABPA	MOGS
GABPA	HTRA2
GABPA	TGOLN2
GABPA	KRCC1
GABPA	CIAO1
GABPA	SNRNP200
GABPA	SEMA4C
GABPA	GCC2
GABPA	PSD4
GABPA	SLC35F5
GABPA	DDX18
GABPA	SAP130
GABPA	FAM168B
GABPA	NR4A2
GABPA	ITGAV
GABPA	GTF3C3
GABPA	MOB4
GABPA	BZW1
GABPA	CFLAR
GABPA	STRADB
GABPA	ARPC2
GABPA	CNPPD1
GABPA	CHPF
GABPA	TMEM198
GABPA	CUL3
GABPA	ASB1
GABPA	ATP6V1E1
GABPA	MRPL40
GABPA	GNAZ
GABPA	GUCD1
GABPA	TFIP11
GABPA	AP1B1
GABPA	ASCC2
GABPA	SF3A1
GABPA	LIMK2
GABPA	PATZ1
GABPA	PISD
GABPA	POLR2F
GABPA	ATF4
GABPA	RPS19BP1
GABPA	ADSL
GABPA	RANGAP1
GABPA	TOB2
GABPA	PMM1
GABPA	CCDC134
GABPA	POLDIP3
GABPA	MCAT
GABPA	SCUBE1
GABPA	PPARA
GABPA	TUBGCP6
GABPA	MAPK11
GABPA	DENND6B
GABPA	RABL2B
GABPA	DGKQ
GABPA	IDUA
GABPA	UVSSA
GABPA	RNF4
GABPA	MFSD10
GABPA	TBC1D14
GABPA	DCAF16
GABPA	SLC30A9
GABPA	SLAIN2
GABPA	CLOCK
GABPA	SRP72
GABPA	GRSF1
GABPA	FRAS1
GABPA	BMP2K
GABPA	LIN54
GABPA	SMARCAD1
GABPA	UBE2D3
GABPA	JADE1
GABPA	NDUFC1
GABPA	USP38
GABPA	TMEM184C
GABPA	LRBA
GABPA	TMEM192
GABPA	DCTD
GABPA	CYP4V2
GABPA	BET1L
GABPA	IFITM2
GABPA	SIGIRR
GABPA	DEAF1
GABPA	PIDD1
GABPA	TSSC2
GABPA	ARFIP2
GABPA	PPFIBP2
GABPA	EIF3F
GABPA	CTR9
GABPA	RPS13
GABPA	HPS5
GABPA	LIN7C
GABPA	TRIM44
GABPA	TTC17
GABPA	SLC35C1
GABPA	PEX16
GABPA	ATG13
GABPA	ARHGAP1
GABPA	C11orf49
GABPA	NR1H3
GABPA	SSRP1
GABPA	ZFP91
GABPA	MRPL16
GABPA	PRPF19
GABPA	CYB561A3
GABPA	FADS2
GABPA	INTS5
GABPA	BSCL2
GABPA	GNG3
GABPA	HNRNPUL2
GABPA	TMEM179B
GABPA	STX5
GABPA	WDR74
GABPA	MARK2
GABPA	VEGFB
GABPA	GPR137
GABPA	MEN1
GABPA	ZFPL1
GABPA	TM7SF2
GABPA	FAM89B
GABPA	FIBP
GABPA	BANF1
GABPA	KLC2
GABPA	ANKRD13D
GABPA	RAD9A
GABPA	CDK2AP2
GABPA	C11orf24
GABPA	NUMA1
GABPA	RELT
GABPA	C2CD3
GABPA	PPME1
GABPA	GDPD5
GABPA	SERPINH1
GABPA	CLNS1A
GABPA	CEP57
GABPA	ZPR1
GABPA	UBE4A
GABPA	C2CD2L
GABPA	ARHGEF12
GABPA	APLP2
GABPA	EMC4
GABPA	NOP10
GABPA	SRP14
GABPA	VPS18
GABPA	VPS39
GABPA	MAP1A
GABPA	SPPL2A
GABPA	FAM214A
GABPA	TLN2
GABPA	RPS27L
GABPA	USP3
GABPA	SNX1
GABPA	RAB11A
GABPA	AAGAB
GABPA	RPLP1
GABPA	ARID3B
GABPA	C15orf39
GABPA	TMED3
GABPA	WDR73
GABPA	NGRN
GABPA	LRRC28
GABPA	RNASE4
GABPA	MRPL52
GABPA	ZFHX2
GABPA	EMC9
GABPA	REC8
GABPA	SDR39U1
GABPA	FAM177A1
GABPA	PNN
GABPA	RPL36AL
GABPA	AP5M1
GABPA	SRSF5
GABPA	PSEN1
GABPA	TMED8
GABPA	AHSA1
GABPA	SPTLC2
GABPA	TECPR2
GABPA	KLC1
GABPA	PACS2
GABPA	LNX2
GABPA	POLR1D
GABPA	UFM1
GABPA	PROSER1
GABPA	VWA8
GABPA	RB1
GABPA	WDFY2
GABPA	CLN5
GABPA	TM9SF2
GABPA	TPP2
GABPA	ERCC5
GABPA	ARHGEF7
GABPA	MCF2L
GABPA	CHAMP1
GABPA	RWDD2B
GABPA	SCAF4
GABPA	URB1
GABPA	SON
GABPA	MORC3
GABPA	POFUT2
GABPA	MCM3AP
GABPA	NSUN6
GABPA	ARL5B
GABPA	RAB18
GABPA	WAC
GABPA	BMS1
GABPA	CSTF2T
GABPA	ADO
GABPA	SAR1A
GABPA	MRPS16
GABPA	POLR3A
GABPA	GHITM
GABPA	MINPP1
GABPA	COX15
GABPA	CHUK
GABPA	POLL
GABPA	PSD
GABPA	FBXL15
GABPA	SUFU
GABPA	WBP1L
GABPA	VTI1A
GABPA	WDR11
GABPA	PRAP1
GABPA	CALY
GABPA	MTMR9
GABPA	PCM1
GABPA	CCAR2
GABPA	CCDC25
GABPA	ELP3
GABPA	EIF4EBP1
GABPA	FNTA
GABPA	TMEM70
GABPA	GDAP1
GABPA	RMDN1
GABPA	POLR2K
GABPA	ENY2
GABPA	EIF3H
GABPA	DERL1
GABPA	FAM91A1
GABPA	NDUFB9
GABPA	SLC45A4
GABPA	ZFP41
GABPA	ZNF623
GABPA	SCRIB
GABPA	PUF60
GABPA	NRBP2
GABPA	GPAA1
GABPA	PPP1R16A
GABPA	LRRC14
GABPA	LRRC24
GABPA	POLRMT
GABPA	R3HDM4
GABPA	CIRBP
GABPA	NDUFS7
GABPA	C19orf25
GABPA	ABHD17A
GABPA	SCAMP4
GABPA	AP3D1
GABPA	PLEKHJ1
GABPA	SF3A2
GABPA	OAZ1
GABPA	SIRT6
GABPA	UBXN6
GABPA	DPP9
GABPA	HSD11B1L
GABPA	MLLT1
GABPA	GTF2F1
GABPA	GPR108
GABPA	ARHGEF18
GABPA	XAB2
GABPA	RAB11B
GABPA	SMARCA4
GABPA	ECSIT
GABPA	WDR83OS
GABPA	TNPO2
GABPA	FARSA
GABPA	RAD23A
GABPA	NACC1
GABPA	IER2
GABPA	CCDC130
GABPA	C19orf53
GABPA	DCAF15
GABPA	PODNL1
GABPA	NDUFB7
GABPA	FAM32A
GABPA	AP1M1
GABPA	CHERP
GABPA	SLC35E1
GABPA	ABHD8
GABPA	ANO8
GABPA	GTPBP3
GABPA	FCHO1
GABPA	PIK3R2
GABPA	FKBP8
GABPA	KXD1
GABPA	UBA52
GABPA	CRLF1
GABPA	MAU2
GABPA	C19orf12
GABPA	URI1
GABPA	CEP89
GABPA	LRP3
GABPA	UBA2
GABPA	TMEM147
GABPA	KMT2B
GABPA	PSENEN
GABPA	PROSER3
GABPA	ZNF529
GABPA	SPINT2
GABPA	CATSPERG
GABPA	PSMD8
GABPA	SARS2
GABPA	SAMD4B
GABPA	MED29
GABPA	ZFP36
GABPA	AKT2
GABPA	PLD3
GABPA	SHKBP1
GABPA	LTBP4
GABPA	ITPKC
GABPA	HNRNPUL1
GABPA	POU2F2
GABPA	TOMM40
GABPA	CLASRP
GABPA	MARK4
GABPA	FBXO46
GABPA	DMWD
GABPA	IRF2BP1
GABPA	ZC3H4
GABPA	SAE1
GABPA	LIG1
GABPA	CYTH2
GABPA	LMTK3
GABPA	BCAT2
GABPA	GYS1
GABPA	RUVBL2
GABPA	SCAF1
GABPA	AP2A1
GABPA	PTOV1
GABPA	AKT1S1
GABPA	TBC1D17
GABPA	ZNF473
GABPA	LENG8
GABPA	HSPBP1
GABPA	BRSK1
GABPA	NAT14
GABPA	FIZ1
GABPA	ZNF865
GABPA	ZNF580
GABPA	CCDC106
GABPA	U2AF2
GABPA	EPN1
GABPA	DESI2
GABPA	ZNF134
GABPA	ZNF544
GABPA	ZNF446
GABPA	ZBTB45
GABPA	TRIM28
GABPA	CHMP2A
GABPA	CENPBD1P1
GABPA	ADIPOR2
GABPA	TNFRSF1A
GABPA	PIANP
GABPA	MLF2
GABPA	PEX5
GABPA	NECAP1
GABPA	DDX47
GABPA	EPS8
GABPA	TM7SF3
GABPA	PPHLN1
GABPA	TWF1
GABPA	CCNT1
GABPA	MCRS1
GABPA	LARP4
GABPA	DAZAP2
GABPA	ATG101
GABPA	PCBP2
GABPA	DNAJC14
GABPA	TMEM198B
GABPA	IKZF4
GABPA	RPL41
GABPA	MYL6B
GABPA	NACA
GABPA	DDIT3
GABPA	MBD6
GABPA	OS9
GABPA	MDM2
GABPA	ATXN7L3B
GABPA	METAP2
GABPA	SCYL2
GABPA	C12orf73
GABPA	SART3
GABPA	ISCU
GABPA	USP30
GABPA	C12orf76
GABPA	ATXN2
GABPA	BRAP
GABPA	DTX1
GABPA	SRSF9
GABPA	DYNLL1
GABPA	ABCB9
GABPA	EP400
GABPA	FBRSL1
GABPA	GOLGA3
GABPA	CHFR
GABPA	PDCD6
GABPA	EXOC3
GABPA	CLPTM1L
GABPA	MED10
GABPA	SRD5A1
GABPA	NIPBL
GABPA	RPL37
GABPA	C5orf51
GABPA	SLC38A9
GABPA	NSA2
GABPA	GFM2
GABPA	THBS4
GABPA	CCNH
GABPA	PPIP5K2
GABPA	FBXL17
GABPA	PJA2
GABPA	WDR36
GABPA	AP3S1
GABPA	UQCRQ
GABPA	SAR1B
GABPA	SEC24A
GABPA	EGR1
GABPA	APBB3
GABPA	SLC35A4
GABPA	IK
GABPA	HARS2
GABPA	DIAPH1
GABPA	KCTD16
GABPA	CSNK1A1
GABPA	TCOF1
GABPA	TNIP1
GABPA	CCDC69
GABPA	G3BP1
GABPA	CLINT1
GABPA	TTC1
GABPA	PANK3
GABPA	FBXW11
GABPA	CPEB4
GABPA	RNF44
GABPA	N4BP3
GABPA	RMND5B
GABPA	YES1
GABPA	MYL12A
GABPA	MYL12B
GABPA	RIOK3
GABPA	TTC39C
GABPA	TRAPPC8
GABPA	ZNF397
GABPA	SLC39A6
GABPA	PIK3C3
GABPA	C18orf32
GABPA	MBD1
GABPA	MBP
GABPA	PRPF8
GABPA	OVCA2
GABPA	SMG6
GABPA	SGSM2
GABPA	ZZEF1
GABPA	NUP88
GABPA	RNASEK
GABPA	C17orf49
GABPA	GABARAP
GABPA	CTDNEP1
GABPA	GPS2
GABPA	CD68
GABPA	TRAPPC1
GABPA	PER1
GABPA	VAMP2
GABPA	KRBA2
GABPA	TRIM16
GABPA	MAPK7
GABPA	USP22
GABPA	SARM1
GABPA	FAM222B
GABPA	NF1
GABPA	RFFL
GABPA	AP2B1
GABPA	PIP4K2B
GABPA	STARD3
GABPA	ERBB2
GABPA	WIPF2
GABPA	EIF1
GABPA	NKIRAS2
GABPA	COASY
GABPA	MLX
GABPA	BECN1
GABPA	G6PC3
GABPA	TMUB2
GABPA	ATXN7L3
GABPA	GPATCH8
GABPA	DCAKD
GABPA	NMT1
GABPA	MRPL10
GABPA	PPP1R9B
GABPA	NME1
GABPA	VMP1
GABPA	USP32
GABPA	CYB561
GABPA	DCAF7
GABPA	TACO1
GABPA	CCDC47
GABPA	NOL11
GABPA	C17orf58
GABPA	KCTD2
GABPA	MIF4GD
GABPA	EXOC7
GABPA	SRSF2
GABPA	CANT1
GABPA	SLC26A11
GABPA	GPS1
GABPA	DUS1L
GABPA	CSNK1D
GABPA	SRGAP3
GABPA	SETD5
GABPA	MTMR14
GABPA	TADA3
GABPA	EMC3
GABPA	TMEM43
GABPA	EAF1
GABPA	BTD
GABPA	EPM2AIP1
GABPA	KLHL18
GABPA	PTPN23
GABPA	DHX30
GABPA	TMA7
GABPA	SLC25A20
GABPA	ARIH2
GABPA	DALRD3
GABPA	NDUFAF3
