Row Names	20180205_04_S171849_1186	20180205_23_S171850_1187	20180205_25_S171851_1188	20180205_07_S171854_1191	20180205_08_S171853_1190	20180205_32_S171852_1189	20180205_03_S171856_1193	20180205_39_S171857_1194	20180205_49_S171855_1192	20180205_43_S171859_1196	20180205_45_S171858_1195	20180205_53_S171860_1197	20180205_28_S171862_1199	20180205_29_S171861_1198	20180205_37_S171863_1200	20180205_09_S171864_1201	20180205_13_S171865_1202	20180205_15_S171866_1203	20180205_16_S171868_1205	20180205_55_S171869_1206	20180205_57_S171867_1204	20180205_41_S171872_1209	20180205_48_S171870_1207	20180205_56_S171871_1208	20180205_12_S171875_1212	20180205_20_S171873_1210	20180205_35_S171874_1211	20180205_05_S171878_1215	20180205_27_S171876_1213	20180205_47_S171877_1214	20180205_17_S171881_1218	20180205_24_S171880_1217	20180205_36_S171879_1216	20180205_11_S171884_1221	20180205_21_S171883_1220	20180205_52_S171882_1219	20180205_19_S171885_1222	20180205_40_S171887_1224	20180205_44_S171886_1223	20180205_31_S171889_1226	20180205_33_S171888_1225	20180205_51_S171890_1227
sp|O14879|IFIT3_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	500.31927	403.6903	852.7901	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O14908|GIPC1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	78.96806	530.38715	792.44604	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O14933|UB2L6_HUMAN	NaN	NaN	NaN	1296.6138	1332.0205	498.92926	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O14949|QCR8_HUMAN	28.654953	557.30054	431.12537	NaN	NaN	NaN	174.29024	398.12173	497.878	1744.1813	1687.4231	1473.4695	NaN	NaN	NaN	NaN	NaN	NaN	124.06935	78.74786	62.847107	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O14950|ML12B_HUMAN : sp|P19105|ML12A_HUMAN	16273.396	57036.742	50230.21	37023.07	45511.375	32965.78	33116.027	76135.53	64236.305	69549.49	27185.34	70430.125	55275.44	49366.13	53963.004	44634.258	42958.15	27191.25	38652.824	71068.0	46632.33	60174.71	63143.742	54663.54	22501.61	38005.55	44224.58	12968.758	60842.42	77707.32	40441.863	48401.1	49547.73	54385.984	56593.24	56435.367	22678.506	6790.5225	25507.895	57199.348	50957.375	43515.074
sp|O14964|HGS_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1373.1058	877.36316	1260.9486	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	184.95956	198.43639	308.92645	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O14975|S27A2_HUMAN	552.85187	2756.0076	2639.1726	329.20294	638.2537	916.0142	1426.6079	1420.2969	1095.7898	NaN	NaN	NaN	518.33307	451.04095	407.25723	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	337.50037	180.12354	1156.2378	835.98364	1226.0928	920.10815	NaN	NaN	NaN	NaN	NaN	NaN
sp|O14979|HNRDL_HUMAN	1679.369	NaN	NaN	442.27887	422.70288	648.68616	1659.0994	1596.5293	1471.6548	4205.559	1942.7181	3402.1387	2216.2163	2205.003	2127.5737	66.58641	25.508408	NaN	NaN	NaN	NaN	1636.521	1790.9026	1501.3037	1526.2396	836.3044	633.5066	1756.1853	907.4236	1846.3716	245.46463	401.33484	363.8474	944.86115	2240.6035	1585.2507	273.3963	NaN	335.67697	1655.5317	1733.7262	1409.4121
sp|O14983|AT2A1_HUMAN : sp|P16615|AT2A2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	3251.1975	385.84686	1096.0156	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O15020|SPTN2_HUMAN	NaN	318.1727	441.22314	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	506.70847	0.13314098	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O15031|PLXB2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	81.66699	1831.5819	1535.4478	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O15143|ARC1B_HUMAN	8046.7764	7192.999	5920.042	9994.997	11304.737	1627.0428	9335.225	6090.3564	7304.8584	10075.841	8429.669	7644.2417	8588.885	7183.8384	9251.479	8109.016	11047.611	5885.3774	8034.5356	17362.744	8813.114	5237.1387	8317.378	5201.926	3337.2593	709.08813	1888.1201	499.91736	5697.5264	7310.5684	1437.6025	1757.788	2397.6907	4068.167	7366.188	5321.531	4412.6016	1221.1377	2748.3577	NaN	NaN	NaN
sp|O15144|ARPC2_HUMAN	73.170616	6346.134	5347.995	4841.6426	5987.744	2656.299	1467.767	791.62695	987.48395	10400.695	7828.076	7275.5146	8747.163	6044.01	9507.071	5290.8315	7564.8345	3773.249	826.01447	3320.1372	2278.136	3656.1963	2718.6284	2735.0073	1698.7742	8307.151	7075.1035	NaN	NaN	NaN	4272.498	3488.6064	6718.005	25.266386	6201.9834	13126.518	307.00516	2304.071	2350.3657	3307.2732	2255.177	2265.9717
sp|O15145|ARPC3_HUMAN	4656.462	8428.667	7485.2334	7249.929	9493.186	5913.003	6811.3545	4789.5605	5543.234	10616.259	9823.148	12789.734	11992.014	11405.487	14237.248	7619.6357	8394.266	5010.5005	7665.084	11135.767	7451.2563	12721.264	7785.561	9932.459	3473.3743	4239.2783	5375.09	3883.1392	5534.1255	9455.4	3351.7485	4952.686	8256.557	7583.956	9328.289	13873.69	6353.0566	4721.9014	10700.36	9765.934	8360.121	9347.788
sp|O15173|PGRC2_HUMAN	2187.556	4764.173	3211.0278	5640.074	7983.845	7262.8545	5048.0513	3362.9243	3253.8054	7878.459	6328.457	8637.745	12200.5625	12043.646	12823.459	7561.749	9222.821	4260.1826	4939.749	3889.291	3358.4387	6966.2734	5665.588	5437.12	6062.209	9594.828	8715.442	5193.927	5359.813	7027.9946	6627.9507	7083.996	8776.959	6762.432	12284.195	14427.195	1739.0065	1863.6217	2579.1965	4516.167	5267.7827	3458.0247
sp|O15212|PFD6_HUMAN	NaN	NaN	NaN	570.89636	821.3058	NaN	653.6594	525.8515	365.5164	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	352.62375	189.4941	128.82207	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O15260|SURF4_HUMAN	1213.704	1372.4144	992.71155	373.09573	341.00577	510.73642	2290.6147	1574.7218	1656.3735	1738.0967	1116.8721	1049.8174	2187.4739	1157.069	1846.499	NaN	NaN	NaN	1196.6381	1057.6327	870.48254	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	280.70798	638.74756	987.8384	NaN	NaN	NaN	NaN	NaN	NaN
sp|O15305|PMM2_HUMAN	3437.465	2182.124	2422.6992	1958.133	2178.7388	1056.4319	186.11975	641.7361	720.7944	5958.119	3727.2573	5734.55	2810.1777	2075.5908	2263.4617	1843.6855	2083.2864	1325.0946	NaN	NaN	NaN	1920.5906	1759.2845	1723.8372	1441.8246	1606.5667	2322.1445	1251.6257	203.99089	422.292	1259.9586	1608.5713	2464.5007	359.57315	1926.3091	1647.7118	93.64804	626.44617	356.00937	5315.072	3415.5955	3277.3308
sp|O15320|CTGE5_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	213.76086	426.84454	293.44336	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O15371|EIF3D_HUMAN	NaN	NaN	NaN	2054.9475	1846.654	1574.1265	NaN	NaN	NaN	3429.9019	2223.8176	3189.1265	3500.1177	2759.9712	3648.8206	1112.992	1194.9025	771.14197	553.06836	1111.082	868.4751	NaN	NaN	NaN	795.8172	2043.0999	1796.0168	1068.4725	2524.6282	2714.1226	1414.5284	1973.4325	2250.7524	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O15372|EIF3H_HUMAN	998.4811	1072.1984	858.0514	1169.7169	1368.3772	41.103672	NaN	NaN	NaN	1899.9243	1024.9072	1492.1989	1321.7029	772.42865	1142.8323	1245.1572	1483.9996	1152.2793	NaN	NaN	NaN	167.09515	93.99022	106.34732	790.9236	810.4447	835.30597	289.35846	928.0011	1107.107	303.3994	1037.0145	847.7883	865.8821	667.13007	1185.8485	NaN	NaN	NaN	NaN	NaN	NaN
sp|O15438|MRP3_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	113.73332	237.5996	741.21826	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	247.80234	141.41603	240.33014	NaN	NaN	NaN
sp|O15511|ARPC5_HUMAN	2909.86	4218.7344	4249.3027	5173.954	6598.129	4729.948	3948.8408	6175.643	6126.1245	15459.653	10854.429	11741.1455	NaN	NaN	NaN	NaN	NaN	NaN	6739.968	8268.193	5367.3047	6360.916	7351.0366	6840.748	NaN	4443.9126	5278.4307	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43143|DHX15_HUMAN	2346.2087	2744.6611	2434.917	526.5271	621.14667	2445.796	1796.6481	1911.4275	2272.9688	3843.519	2415.3794	2984.921	1767.8287	1928.4482	2880.3682	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1250.1864	1140.9634	2250.9268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43175|SERA_HUMAN	7575.96	11953.99	11613.921	15149.031	15030.984	3680.6074	9389.349	13868.986	20216.688	18791.139	17116.96	17115.43	16253.2705	15517.521	19361.523	24620.285	24486.312	16803.514	19509.709	34250.04	22716.547	24943.3	30099.537	27062.684	7954.5615	11134.222	11700.153	5613.6104	7064.2554	12538.639	9686.592	10197.147	12475.24	7598.331	12785.662	18412.629	12443.969	13289.678	12084.53	24736.043	18273.143	16252.158
sp|O43237|DC1L2_HUMAN	1078.0604	546.87415	471.17194	880.89996	1000.72205	209.36195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	470.06763	395.76587	533.28894	NaN	NaN	NaN	703.1111	209.6245	245.711	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43242|PSMD3_HUMAN	733.2595	3274.1758	3092.335	1638.206	1873.9326	2634.3694	2219.4822	1667.6146	2362.7598	3414.6284	2034.7701	2532.0393	2325.7383	1629.1816	3239.4329	1771.42	1710.7307	1490.4482	577.4995	1075.4832	571.91296	NaN	NaN	NaN	155.68448	1611.7202	2434.368	1524.2561	3187.0754	2524.8943	786.4877	952.48267	2938.5078	599.245	1647.147	2702.917	1268.6823	324.38535	1352.2986	1301.2657	1340.094	939.2168
sp|O43390|HNRPR_HUMAN	3173.5015	1953.1017	2148.0378	1798.7205	2602.3657	2165.3796	2155.6738	5050.664	4757.95	4430.042	1047.8679	3718.496	2783.6687	2767.4124	4421.4697	1697.2307	1862.4989	1454.72	1237.5946	3818.6663	3246.1704	426.07257	1477.013	261.0989	5086.782	2075.6902	1962.9929	1988.2966	2434.626	4359.2534	2535.2124	2042.5647	2585.8167	4165.365	5718.708	4469.3257	3293.8896	2510.5618	4099.9946	3559.7456	4200.693	3446.702
sp|O43396|TXNL1_HUMAN	1763.5623	10728.949	8581.576	4989.076	5984.96	20016.61	2249.0398	4916.158	3452.6816	7021.476	4088.546	5190.9673	5952.13	4313.7554	4894.4775	13621.14	14096.852	10461.107	5253.652	2881.4988	2157.0427	11848.535	5300.0312	10911.695	7983.583	9366.282	8340.403	NaN	9497.141	11825.305	7705.269	5984.362	7186.545	5683.957	14935.307	17235.027	5372.228	4979.6455	5212.6934	7315.399	4867.518	3722.4424
sp|O43399|TPD54_HUMAN	1202.1321	NaN	NaN	912.9534	700.7333	869.16644	2368.1208	1021.31696	1414.2574	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3247.0635	4135.1797	5602.956	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43488|ARK72_HUMAN	582.6496	874.1203	868.1039	710.3541	668.20264	6043.814	3669.5203	1908.0289	2332.1472	11679.101	7130.541	9244.403	6007.3267	6352.4766	6674.305	3617.7144	3497.821	2860.2842	11391.955	15898.924	14080.387	18078.088	13849.934	14540.994	3119.1714	5569.073	5594.2896	NaN	NaN	NaN	4319.547	4881.9985	7569.327	3726.7334	1323.5287	536.485	9299.828	9664.094	9383.323	3699.4875	2677.4463	3405.941
sp|O43491|E41L2_HUMAN	112.3569	440.323	168.31828	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43493|TGON2_HUMAN	1706.6519	2786.5967	2805.4663	2232.0818	2230.9849	2709.5122	567.61957	2976.374	3206.9	3188.964	2533.816	2599.4	2299.8901	1788.2898	2506.9421	1557.0457	1514.5054	1007.9396	1278.8201	907.10693	535.7765	NaN	NaN	NaN	2235.033	1696.2229	1552.2754	NaN	NaN	NaN	1940.9004	988.26416	1167.9517	NaN	NaN	NaN	809.0468	1908.4609	1018.6472	NaN	NaN	NaN
sp|O43583|DENR_HUMAN	10.0527935	4065.2656	2764.951	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1485.9893	1488.9651	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1015.9308	1574.1744	836.0158	NaN	NaN	NaN
sp|O43598|DNPH1_HUMAN	5565.2275	NaN	32.134377	2462.7651	2188.2163	33.56477	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43615|TIM44_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1596.621	862.7481	1180.1447	544.1597	683.8573	671.75073	513.94354	585.4761	320.9198	1115.0793	2086.1455	941.2094	NaN	NaN	NaN	NaN	NaN	NaN	777.7391	2756.004	3085.114	NaN	NaN	NaN	424.41437	965.89355	1014.2932	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43617|TPPC3_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	356.9226	504.04822	477.4014	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43678|NDUA2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1104.7307	757.87177	2446.291	1520.9834	2284.8083	NaN	NaN	NaN	NaN	NaN	NaN	167.6253	924.4373	467.53094	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43681|ASNA_HUMAN	351.47256	1570.5564	1587.4763	386.51328	527.5602	1828.012	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	804.4895	1077.5425	728.746	1629.4744	1338.854	1422.5599	2055.81	3482.96	3388.246	2193.1724	2019.6266	3121.4253	2449.762	2803.5972	3602.6294	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43684|BUB3_HUMAN	1035.9019	842.96783	219.84166	612.5305	614.13434	2007.5681	2426.9307	512.38715	753.4341	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1245.8926	2091.94	2744.0034	NaN	NaN	NaN	927.0024	1474.0115	1268.9316	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43707|ACTN4_HUMAN	66566.61	50975.58	51938.77	35405.72	36800.547	24236.379	15568.941	42359.54	48418.38	54712.227	39090.848	51778.645	27157.912	29728.857	35928.797	22017.312	24583.984	17110.18	15923.912	33460.11	24386.527	14876.756	12012.839	9877.434	34519.31	60247.547	50925.367	5583.4	22782.512	33591.566	48265.23	54180.707	60460.543	11354.492	71667.59	90246.61	43809.4	34089.566	38539.93	33091.867	43191.664	40349.527
sp|O43708|MAAI_HUMAN	NaN	NaN	NaN	569.1199	402.99768	31.614538	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43765|SGTA_HUMAN	606.3689	2934.1772	2817.7578	1215.7885	1265.4849	3915.8694	889.0315	430.38605	372.01633	NaN	NaN	NaN	3416.7288	2066.5237	1943.7858	NaN	NaN	NaN	49.38566	1020.9761	587.2062	NaN	NaN	NaN	23.422869	2438.0823	3055.8396	NaN	NaN	NaN	1499.6952	2195.853	2122.942	499.57443	1505.4225	1699.405	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43772|MCAT_HUMAN	209.83356	1252.132	1457.572	4732.889	5744.695	1298.9305	69.57922	1577.6577	1339.3082	2697.5356	2695.4946	1927.4001	3916.8552	3538.371	4881.72	2179.1853	2271.0986	1579.2926	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1644.5513	1384.3462	1891.196	2539.6965	2408.3132	4871.0713	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43776|SYNC_HUMAN	1756.7595	1608.1173	1788.062	1583.844	1871.1377	2194.9028	NaN	NaN	NaN	5356.247	3454.5862	4400.9785	1870.0186	1716.4844	2251.6401	1934.72	2419.2944	1378.3618	NaN	NaN	NaN	NaN	NaN	NaN	1091.0946	3379.3296	3968.73	NaN	NaN	NaN	1573.9166	1769.8821	2286.8027	1265.3214	4676.702	3308.3599	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43790|KRT86_HUMAN : sp|P78385|KRT83_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9520.494	0.1324094	83.64643	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43795|MYO1B_HUMAN	710.353	2111.5093	1369.3918	NaN	NaN	NaN	2166.4067	2371.9734	3307.2383	1931.2103	1162.5852	1464.8785	1629.7964	1364.377	2064.1729	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	549.2814	280.18512	140.17706	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43819|SCO2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	259.53314	149.42938	39.765633	NaN	NaN	NaN	258.4228	198.70569	849.44104	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43852|CALU_HUMAN	2020.6199	5036.339	4679.9844	383.406	120.796745	3387.2646	4569.923	3818.2412	3515.7039	4166.902	2562.3955	3657.325	6417.934	5081.6406	6763.3125	4822.685	5245.2256	3470.9639	3744.79	3530.3818	2288.4443	3948.7585	5716.467	4036.817	2947.4448	2685.6963	2699.9314	NaN	NaN	NaN	1697.9552	4613.428	2803.9912	4398.6904	2255.6086	2785.3838	3961.3005	1663.307	4548.429	7636.3267	5178.6646	3284.2607
sp|O43865|SAHH2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2388.4658	1565.37	2721.0044	NaN	NaN	NaN	1404.7523	1534.5575	986.4446	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	584.28876	953.4908	564.06305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O43865|SAHH2_HUMAN : sp|Q96HN2|SAHH3_HUMAN	1007.3334	1181.2784	807.23364	1517.1036	1487.3594	10.072165	605.0999	594.1193	611.51996	NaN	NaN	NaN	1313.1934	822.76654	1264.1748	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	467.1093	321.91342	625.9995	NaN	NaN	NaN	750.3766	931.48334	436.34222	528.8124	275.3003	1363.855	NaN	NaN	NaN
sp|O60218|AK1BA_HUMAN	129315.875	150246.22	142013.75	255911.16	161200.62	182841.16	135666.38	218443.67	207459.84	492002.0	274066.1	362269.88	394772.28	341867.28	479034.5	410237.3	470872.94	345515.84	424202.8	749844.5	471848.5	802016.44	387895.44	727974.94	122449.72	193414.23	226996.3	95021.37	174259.52	274560.94	222044.1	240636.19	361698.0	167568.1	773143.94	518525.9	543111.44	532415.0	758581.2	921004.44	674032.06	658902.7
sp|O60271|JIP4_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	270.73944	2494.4678	2401.6155	19.511112	503.23145	433.437	NaN	NaN	NaN	NaN	NaN	NaN	202.43167	1161.8601	1247.2877	NaN	NaN	NaN
sp|O60313|OPA1_HUMAN	NaN	NaN	NaN	1091.1556	1511.6079	796.36566	43.672237	200.47133	400.2372	NaN	NaN	NaN	641.1564	853.9154	996.98914	1837.9343	2189.4565	1266.8359	NaN	NaN	NaN	1566.3452	1909.8184	1409.388	574.0145	528.53577	319.055	1097.6201	588.62146	857.08325	767.49506	397.6794	1336.1547	548.9437	1156.4763	1397.6217	1211.5566	862.65686	2037.4269	4709.251	2315.1472	2389.8374
sp|O60437|PEPL_HUMAN	1053.003	3102.0767	1945.9525	1939.7644	2153.2427	2000.4524	2031.7698	3333.4854	3795.505	2959.355	2303.352	2100.9565	1295.2346	790.96643	1232.2888	1570.8118	1744.1926	2447.6035	399.84598	2219.8833	1710.8982	1384.1519	1103.9879	1206.4036	1230.618	2261.1152	2550.8525	1314.2153	2120.7754	2252.0625	150.47595	2177.766	2526.1	14189.541	11079.6455	32992.062	710.4409	2306.6191	782.126	2350.6748	2382.6797	1582.8373
sp|O60488|ACSL4_HUMAN	1551.8364	338.23145	389.01733	1336.9053	1326.4479	5.6117096	1505.9658	927.5603	719.4284	NaN	NaN	NaN	7179.101	6169.0386	7501.2417	11037.801	12200.768	11510.897	6044.5586	14686.889	8190.355	10014.078	8539.162	11272.599	NaN	NaN	NaN	NaN	NaN	NaN	6687.8335	6366.149	9911.35	2112.378	1988.3911	1025.9233	8255.709	3310.226	9975.029	10027.262	9670.398	6283.2236
sp|O60493|SNX3_HUMAN	NaN	NaN	NaN	4076.6128	3676.448	107.48833	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1157.9224	1526.2432	926.5284	NaN	NaN	NaN	NaN	NaN	NaN	94.42617	7320.707	5236.7153	2677.961	723.1847	540.66016	NaN	NaN	NaN	1753.895	1191.5496	775.7443	1211.2786	935.359	923.6467	2932.1863	3124.869	1971.2102
sp|O60506|HNRPQ_HUMAN	3040.1733	4939.366	4618.621	8162.5645	4641.83	2092.9429	1443.6592	1574.4264	2388.3457	3349.2593	2744.6602	2830.55	538.4909	731.54675	585.80383	4003.12	6007.659	2447.1555	2346.9194	5943.0337	7530.715	242.22452	1288.3871	337.15695	4762.97	1855.9159	10651.676	1114.4888	7305.5903	2429.6406	5211.9844	4660.3438	10409.027	3443.1353	6940.667	7996.277	2852.1396	2362.902	3454.1147	326.24576	306.27048	478.71902
sp|O60610|DIAP1_HUMAN	375.23822	1119.6201	1027.1842	153.14056	104.36388	837.374	48.896526	1205.6492	2224.937	819.8063	2.00742	816.4266	NaN	NaN	NaN	474.1875	602.648	474.601	NaN	NaN	NaN	NaN	NaN	NaN	NaN	235.81877	171.30421	396.11453	546.3656	440.47476	130134.61	127183.984	127466.4	252.85226	239.72949	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60656|UD19_HUMAN : sp|Q9HAW7|UD17_HUMAN : sp|Q9HAW8|UD110_HUMAN : sp|Q9HAW9|UD18_HUMAN	0.03412462	759.7771	529.32007	NaN	NaN	NaN	NaN	NaN	NaN	860.0528	715.8836	557.2946	1624.9397	523.042	711.90015	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.30884346	466.84866	656.01965	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|O60656|UD19_HUMAN : sp|Q9HAW7|UD17_HUMAN : sp|Q9HAW9|UD18_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1492.2765	1839.9255	1384.731	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1316.3445	1173.8768	1568.9004	NaN	NaN	NaN
