Row Names	20180205_04_S171849_1186	20180205_23_S171850_1187	20180205_25_S171851_1188	20180205_07_S171854_1191	20180205_08_S171853_1190	20180205_32_S171852_1189	20180205_03_S171856_1193	20180205_39_S171857_1194	20180205_49_S171855_1192	20180205_43_S171859_1196	20180205_45_S171858_1195	20180205_53_S171860_1197	20180205_28_S171862_1199	20180205_29_S171861_1198	20180205_37_S171863_1200	20180205_09_S171864_1201	20180205_13_S171865_1202	20180205_15_S171866_1203	20180205_16_S171868_1205	20180205_55_S171869_1206	20180205_57_S171867_1204	20180205_41_S171872_1209	20180205_48_S171870_1207	20180205_56_S171871_1208	20180205_12_S171875_1212	20180205_20_S171873_1210	20180205_35_S171874_1211	20180205_05_S171878_1215	20180205_27_S171876_1213	20180205_47_S171877_1214	20180205_17_S171881_1218	20180205_24_S171880_1217	20180205_36_S171879_1216	20180205_11_S171884_1221	20180205_21_S171883_1220	20180205_52_S171882_1219	20180205_19_S171885_1222	20180205_40_S171887_1224	20180205_44_S171886_1223	20180205_31_S171889_1226	20180205_33_S171888_1225	20180205_51_S171890_1227
sp|P09327|VILI_HUMAN	13.018854	13.21221	13.020023	13.064212	12.959893	10.170483	11.83227	13.99603	13.694564	14.280331	13.776674	14.090529	13.725739	13.316913	13.567854	13.189383	13.249591	13.041943	13.189442	14.092099	13.484136	13.533299	13.503747	13.445927	12.065096	13.375045	13.541013	12.731976	13.378212	13.83762	13.068819	13.543223	13.890899	12.498965	13.554636	13.248521	13.258122	13.656642	13.520822	14.473247	14.145298	13.859492
sp|P09382|LEG1_HUMAN	16.817924	16.37093	17.164133	15.72374	15.615404	15.073707	15.192808	15.948852	15.86003	17.037308	16.774313	17.532066	16.210394	15.88628	15.889348	15.704275	15.846741	15.165505	15.077006	16.028162	15.440454	15.697806	15.725348	15.801498	16.203478	16.856834	16.540571	13.601908	15.890904	16.376118	15.528994	15.54602	15.94418	15.655861	15.745455	15.635791	15.009936	13.190063	15.386296	15.754845	15.304326	15.303768
sp|P09417|DHPR_HUMAN	12.207425	14.261776	14.175464	13.124406	12.801419	13.665329	11.992261	12.972262	13.281785	14.055304	13.358657	13.5592165	13.128988	12.8900795	13.687432	13.116112	13.143753	12.657869	12.123555	13.904936	13.493123	13.599766	13.569952	13.298495	12.374227	13.760095	13.558956	12.823404	11.238976	12.145483	10.735057	11.431561	13.074812	6.9515014	13.583027	13.283805	11.862603	11.720466	12.996293	12.014321	11.617066	11.137345
sp|P09429|HMGB1_HUMAN	12.369601	11.822725	12.033864	11.275949	11.257841	11.662383	11.922257	13.491375	13.12896	12.366331	11.786326	12.132436	11.105369	11.634503	11.453709	NaN	NaN	NaN	10.329357	11.643653	11.289973	11.775549	11.210621	11.398867	9.341676	11.01938	11.300175	10.466788	12.347034	12.598156	10.947516	10.96402	12.049848	10.871634	11.364031	10.969957	NaN	NaN	NaN	11.305283	10.840078	10.52085
sp|P09467|F16P1_HUMAN	16.260708	16.00741	16.462873	16.233116	16.109425	15.401552	14.139278	15.683418	15.745499	15.379295	14.644568	15.062711	16.6777	16.627184	17.125608	16.06046	16.566156	15.52953	15.509403	16.438982	15.933273	17.06324	16.244898	16.677212	15.936798	16.427008	16.550753	14.178927	16.606604	15.723663	15.891907	15.577066	16.295866	15.368762	16.015327	15.756472	16.667562	16.199072	16.441988	16.05626	16.28086	16.27065
sp|P09488|GSTM1_HUMAN	11.252868	11.675215	11.555016	9.421919	9.292395	13.107695	10.441115	12.174914	12.29274	11.491528	11.337053	11.480962	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.938662	8.966265	9.3939085	NaN	NaN	NaN	-3.5032077	10.502342	10.761888	NaN	NaN	NaN	NaN	9.689562	8.926843	NaN	NaN	NaN	NaN	NaN	NaN
sp|P09493|TPM1_HUMAN	12.347974	13.874081	13.615455	11.836711	12.044008	12.034887	11.472496	12.163972	12.357843	12.194536	11.574182	11.984047	12.146935	12.022948	12.051439	11.895364	11.875166	11.381683	11.689304	12.100681	11.744832	12.4255705	12.172576	12.243023	11.766516	12.226464	11.755791	11.5292425	11.943916	12.468122	11.932083	12.364289	12.403251	8.448753	11.3872	12.452274	11.62778	11.077541	11.294927	11.828061	11.345215	11.259347
sp|P09496|CLCA_HUMAN	13.218148	13.739899	12.977583	12.024354	12.074629	12.084201	12.940644	13.623482	13.941132	13.17933	12.281713	13.011914	13.389775	13.21402	12.93824	12.344608	12.612509	11.944913	8.037776	12.063315	11.693913	12.2048435	11.792554	11.966427	6.188908	13.108358	13.320538	11.511365	12.534623	12.586307	6.222163	12.26633	12.6286745	11.593922	12.3078785	12.151864	12.320005	11.783321	13.000861	12.859047	13.176613	12.731604
sp|P09497|CLCB_HUMAN	9.517028	14.528631	13.897345	10.551832	11.026913	10.317399	NaN	NaN	NaN	14.920209	14.644982	15.107594	NaN	NaN	NaN	NaN	NaN	NaN	8.6913185	11.338605	10.905538	10.951584	10.669386	10.625181	NaN	NaN	NaN	10.020806	11.220548	11.362401	10.00426	10.863162	11.720243	9.019288	10.194639	10.435797	NaN	NaN	NaN	11.5218935	11.12394	11.304846
sp|P09525|ANXA4_HUMAN	15.288179	15.602159	15.18849	15.641347	15.683162	15.058633	12.744093	15.621604	15.773504	15.684934	15.225333	15.748624	16.311922	16.19116	16.164236	15.157727	15.526097	14.89856	14.834948	16.466078	15.716712	16.151333	16.140669	15.957568	14.569388	15.438342	15.584929	13.794644	15.804124	16.121479	15.128234	15.525561	15.641139	14.5272045	15.713822	16.12699	15.36411	13.977261	15.730824	15.2905245	14.70391	15.164231
sp|P09622|DLDH_HUMAN	13.229469	13.626076	13.6169195	12.970961	13.159819	12.355549	8.881984	12.488633	12.627258	13.953099	13.647311	13.816979	13.4616375	13.83326	14.160698	13.120341	13.2591095	13.250037	13.311348	13.890374	13.948538	13.677093	13.452509	13.394207	12.357123	13.427477	13.510241	12.224203	13.3181305	13.684329	13.572171	13.357236	13.725638	12.725948	13.720036	13.456579	12.841272	12.0049095	13.510475	14.18326	13.785707	13.426404
sp|P09651|ROA1_HUMAN	14.680356	15.851126	15.397053	14.785479	15.234873	15.755935	13.12306	15.269139	15.72424	15.530107	15.038834	15.387971	14.93198	15.039365	15.325583	14.515452	14.100912	13.731468	12.832771	14.302579	14.235472	14.054212	13.75096	13.591627	14.378839	15.070209	14.802003	13.772312	14.790005	15.24077	14.852353	14.816639	15.728405	13.616316	14.880555	14.66565	13.077765	14.28922	14.298602	13.310258	13.433563	13.131965
sp|P09668|CATH_HUMAN	NaN	NaN	NaN	11.0974655	11.305596	5.7532387	10.042503	11.73184	11.618134	NaN	NaN	NaN	NaN	NaN	NaN	11.834545	11.955787	10.965009	12.393122	13.903742	13.587473	14.231858	13.678581	13.851883	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.407594	12.207857	12.431823	11.348917	12.719676	11.061622	12.8066635	12.662206	12.322018
sp|P09669|COX6C_HUMAN	10.159442	11.548416	11.459488	10.392512	10.593114	11.947394	10.252547	12.296242	12.142223	NaN	NaN	NaN	10.96507	10.802891	10.822601	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.9907746	11.280982	10.907146	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P09871|C1S_HUMAN	11.907057	11.065677	11.420187	12.150262	12.250458	11.705258	10.490449	12.38209	12.838774	12.375299	12.306523	12.371555	9.785098	9.375357	9.830678	10.247373	10.381201	9.895425	12.913198	13.094136	13.130656	13.247009	13.367981	13.327855	9.527818	12.104686	12.28481	10.887264	11.381029	11.333891	12.057884	12.037721	12.336988	10.212438	7.687624	7.303498	10.944685	10.116509	11.58735	13.23039	12.572441	12.712692
sp|P09874|PARP1_HUMAN	10.717783	12.341105	12.072123	7.359531	8.758864	12.383496	11.732607	12.198463	12.257634	12.382567	12.00283	12.136451	11.9026985	11.346968	11.45043	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.8515754	10.072377	9.782391	5.1766486	11.281114	11.406207	5.639631	9.694978	9.913637	-0.073236026	10.707188	10.401736	NaN	NaN	NaN	NaN	NaN	NaN
sp|P09936|UCHL1_HUMAN	9.017945	12.004326	11.684078	8.076677	8.01644	11.964454	5.812456	11.783337	11.2423935	NaN	NaN	NaN	10.526892	9.899092	10.184109	NaN	NaN	NaN	9.833774	10.490808	9.521726	10.018562	10.444198	10.444374	NaN	NaN	NaN	NaN	NaN	NaN	7.2904086	10.307776	10.907688	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P09960|LKHA4_HUMAN	11.050324	12.008026	12.09218	NaN	NaN	NaN	4.4966974	10.773865	11.277016	11.29899	10.700385	10.839534	11.076968	10.635417	10.979476	11.189774	11.591837	10.853208	9.42368	11.743861	11.073517	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.554854	10.627235	11.006059	6.64643	11.221899	12.237674	9.874219	8.452834	9.940328	11.901783	12.150981	11.817552
sp|P09972|ALDOC_HUMAN	14.431772	13.636493	13.427006	11.522136	11.830009	9.487238	10.86586	12.196386	12.319018	13.815516	13.458104	13.862219	13.857449	13.757775	13.960572	13.180274	13.353857	12.764131	13.048442	13.372869	12.697303	13.37591	13.345	13.307924	15.155081	12.301605	11.859993	12.011984	12.884482	13.41424	12.187394	12.419874	12.194904	12.327808	13.704089	14.115972	11.904643	10.251223	12.13316	13.565908	13.092174	12.92604
sp|P10109|ADX_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	9.747584	11.6939535	11.508503	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.408782	12.261368	11.716723	NaN	NaN	NaN	10.777251	11.396173	11.109602	4.109572	11.217374	11.25822	9.342154	11.569145	11.065894	NaN	NaN	NaN	11.638931	11.00878	11.953922	12.711418	12.193694	12.070526
sp|P10155|RO60_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.961604	7.434136	9.964869	8.677605	10.271452	9.893579	NaN	NaN	NaN	8.8778305	8.818547	10.351339	NaN	NaN	NaN	NaN	NaN	NaN	9.975398	9.981856	9.797201
sp|P10253|LYAG_HUMAN	10.678179	10.97694	10.659003	13.036419	13.088187	13.17732	12.351618	12.486555	12.500455	12.958247	12.374055	12.732224	14.20086	14.056219	13.970827	13.837741	13.753494	13.132228	13.733505	14.283019	13.432712	15.028542	14.718214	14.797702	11.494446	9.245019	9.570371	11.852051	12.470722	12.838515	12.811642	12.520568	12.640109	-1.4781628	12.438011	12.336572	13.399228	13.228701	13.535747	14.364806	14.559309	14.032641
sp|P10301|RRAS_HUMAN	7.462684	7.024007	7.678333	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P10412|H14_HUMAN : sp|P16402|H13_HUMAN : sp|P16403|H12_HUMAN	13.082703	14.831988	14.011852	13.770533	14.125148	14.120384	NaN	NaN	NaN	15.0092535	14.210727	14.342477	NaN	NaN	NaN	13.834632	14.168887	13.782928	13.9258375	14.639616	13.887066	14.451391	14.540649	13.943489	14.475462	14.750924	14.822759	13.659463	14.981159	15.050772	14.005743	14.498789	14.8096695	14.175696	14.546201	14.128131	NaN	NaN	NaN	15.027842	14.738593	13.852491
sp|P10515|ODP2_HUMAN	8.955504	12.402553	12.772117	12.093362	12.405431	12.9459505	10.854413	13.334741	13.300029	13.356616	12.5654745	12.962868	12.6750555	12.748133	12.763837	11.624105	11.945521	11.547513	11.421977	13.176149	12.546191	13.284805	13.032762	13.173663	11.309113	12.277659	11.253351	9.692045	12.507416	12.595773	10.734275	11.696786	12.6552105	8.920009	13.04808	12.379109	12.04794	10.0440445	11.9839735	12.85616	12.447751	12.257861
sp|P10599|THIO_HUMAN	14.837246	15.415254	15.96375	13.991392	14.1345825	15.35352	15.270491	15.931913	16.298246	15.933971	15.324268	16.22314	16.041765	16.197603	16.337296	15.472076	15.845751	15.258667	14.598951	16.186018	15.669654	16.497486	16.06152	16.514725	14.031157	15.6327095	15.489801	14.551632	15.882454	15.496936	15.449758	15.18214	14.951152	15.116616	16.306444	16.092318	14.410488	13.911571	15.810282	16.414034	16.436932	15.983909
sp|P10606|COX5B_HUMAN	NaN	11.802532	12.256645	NaN	NaN	NaN	12.884185	13.105949	12.486242	NaN	NaN	NaN	NaN	NaN	NaN	10.973936	11.567179	10.528162	NaN	NaN	NaN	NaN	NaN	NaN	10.340834	11.89379	11.865604	8.565754	11.641075	11.553447	11.481732	12.0154	11.734501	9.901477	12.104489	12.157345	10.78252	9.503545	11.417137	11.52155	11.61765	10.961773
sp|P10619|PPGB_HUMAN	NaN	NaN	NaN	11.745227	11.826298	10.956798	10.826591	11.806918	11.488555	NaN	NaN	NaN	12.191777	11.462592	11.472686	12.041081	12.460326	11.949492	11.028882	12.939901	11.62698	12.477715	12.0837555	12.024521	6.17408	10.580951	8.160908	10.731064	10.921378	11.395062	10.297639	10.585877	11.586638	11.202496	11.816183	12.654572	8.957784	11.058106	10.995505	11.401818	11.011062	11.758894
sp|P10620|MGST1_HUMAN	10.711817	13.053352	12.364738	11.15496	11.900352	12.382013	6.5807986	11.257247	11.436267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.071114	11.643364	11.6567	NaN	NaN	NaN	8.931137	10.770885	12.088927	10.4505005	11.947807	12.446908	NaN	NaN	NaN	NaN	NaN	NaN
sp|P10632|CP2C8_HUMAN	8.180184	12.755805	12.0235815	11.130527	11.994697	9.608995	10.966102	11.833727	11.9195175	11.9762125	11.65349	11.054482	10.962745	9.418283	10.507684	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.03799	10.27965	11.573	10.1982565	11.616174	10.825985	9.128475	10.15613	12.016304	9.673503	12.363028	11.947843	11.667783	11.194474	10.810702	NaN	NaN	NaN
sp|P10635|CP2D6_HUMAN	11.0273	7.358297	6.7652855	NaN	NaN	NaN	7.944706	8.768484	10.3258	NaN	NaN	NaN	9.8590145	9.734828	11.148485	10.0519705	10.131688	10.008184	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.313711	8.496554	7.4834633
sp|P10644|KAP0_HUMAN	10.1179695	10.684124	10.129139	10.908449	11.10485	9.409686	10.300215	10.422559	10.920398	11.583435	10.935026	11.525699	11.424872	11.729513	11.913072	10.997367	10.939873	10.225104	11.325877	12.067844	11.0329685	10.137967	10.553905	10.509861	10.505287	11.093785	11.195047	9.849973	10.896703	11.462937	12.41616	12.349091	12.661801	11.069474	11.809203	11.699385	9.689935	8.077469	10.506876	12.852559	12.842879	12.589511
sp|P10768|ESTD_HUMAN	11.576681	13.46441	13.509235	12.845937	13.008026	13.21999	11.218781	13.772412	14.01477	14.008114	13.459415	13.781141	13.89395	13.624415	13.720048	13.216836	13.493032	13.037106	13.246037	13.496556	12.697223	14.649294	14.270835	14.530404	8.008277	12.378896	12.7436285	11.578037	12.898027	13.114747	12.53617	13.32105	13.569949	11.696502	13.77545	12.970836	12.846199	12.954883	13.344104	14.258827	14.002109	13.720467
sp|P10809|CH60_HUMAN	16.669912	17.605148	17.433353	17.068373	17.24906	17.298828	16.08449	17.43556	17.480377	17.89418	17.048824	17.707775	17.293312	17.167446	17.308968	16.883945	16.975386	16.65708	17.478834	17.661274	17.007784	17.598667	17.340685	17.216236	16.69564	18.355124	18.2709	16.823378	17.422052	17.504942	16.59617	17.350338	17.590643	16.51345	17.18426	16.97487	17.300337	17.375969	17.510054	17.998945	17.542929	17.256205
sp|P10909|CLUS_HUMAN	17.08013	17.157553	17.166197	17.659468	17.551962	16.869812	16.236042	17.109474	17.156555	16.74528	16.57478	16.868559	13.63011	14.081167	13.720187	12.196777	12.285413	12.540872	15.245988	13.73956	13.92613	14.21408	14.48156	14.457718	15.889643	16.330559	16.829535	14.30187	15.453701	15.717168	16.41147	16.429058	16.854347	13.684314	13.579367	13.686145	13.68508	13.59286	14.94699	14.415311	14.255243	14.178855
sp|P11021|GRP78_HUMAN	17.244066	18.454302	18.191586	17.813198	17.89762	17.425003	17.070265	18.131954	18.231844	18.59705	18.240425	18.514595	18.089678	18.045038	18.0366	16.916338	17.11763	16.113289	17.072212	17.736515	17.287336	17.555471	17.321922	17.203632	16.7685	17.993595	18.208036	16.622484	17.026329	17.196352	17.700653	17.661995	18.443165	16.56341	18.100744	18.16992	16.863634	17.115175	16.831667	18.637243	18.034887	17.920486
sp|P11117|PPAL_HUMAN	NaN	NaN	NaN	9.168189	8.997806	8.773214	8.289374	9.978312	10.123387	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.056017	10.787521	9.900769	10.785375	10.402994	10.430188	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.104459	10.203342	10.318644	7.1263485	10.349026	9.15697	NaN	NaN	NaN
sp|P11142|HSP7C_HUMAN	16.747543	17.404442	17.2997	17.306658	17.283838	16.298916	17.069223	17.804394	17.577812	18.839308	18.127575	18.628155	16.933601	16.87954	17.031002	17.981264	18.047722	17.327614	16.172453	17.69327	17.243591	17.371122	17.20097	17.060696	16.117905	17.406807	17.269411	16.219967	16.759104	17.06831	17.053835	17.551556	17.91901	14.90499	17.955395	17.939548	17.578012	17.64978	18.006927	18.393139	18.03187	17.840416
sp|P11172|UMPS_HUMAN	7.8919954	10.017859	9.8981495	NaN	NaN	NaN	NaN	NaN	NaN	11.105037	10.435892	10.916609	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.204964	11.826107	11.853356	9.318596	10.44798	9.998636	10.703168	10.041271	10.416699	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P11177|ODPB_HUMAN	12.355857	13.332932	13.300519	13.197444	13.351569	12.937001	12.1813345	14.646675	14.638702	13.9965725	13.43434	13.635375	13.900767	13.561136	13.799018	13.382894	13.736315	13.194165	14.008277	14.67971	14.034503	14.599012	14.636904	14.524972	13.231217	13.437371	13.564482	10.856385	13.50252	14.086995	13.326613	13.567996	13.721324	13.413109	14.403513	14.205997	13.896671	13.758889	13.955591	14.859248	14.259028	13.955771
sp|P11182|ODB2_HUMAN	10.449649	10.553938	10.44695	10.828212	10.793622	11.292899	8.1664715	11.497188	11.734799	10.942746	10.525711	10.71319	10.322548	10.376511	10.696574	9.622777	10.05203	9.049871	9.193224	10.383393	9.864659	10.375954	10.557317	10.270049	11.011319	11.664924	11.553812	10.15558	11.005259	11.783172	9.534288	10.240924	11.015347	10.495547	10.481112	10.01129	10.1778345	9.624018	10.376296	9.810676	10.824144	10.444707
sp|P11216|PYGB_HUMAN	7.2084627	11.954803	11.907223	NaN	NaN	NaN	6.0738463	11.447676	11.116226	12.550723	12.060192	11.975061	12.469458	11.654402	12.156817	12.3822565	12.350957	12.274217	11.000221	10.991875	9.960138	12.266168	12.479976	12.495347	10.530836	10.354139	10.232569	11.217813	10.03176	10.325399	11.037315	11.29881	12.457688	8.563825	12.191558	12.280854	10.89495	9.595066	11.328819	11.43997	12.025518	11.716893
sp|P11233|RALA_HUMAN	NaN	NaN	NaN	11.442307	11.667353	4.2036867	10.297569	NaN	NaN	11.629284	11.143047	11.267243	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.708646	10.653875	10.46737	NaN	NaN	NaN	NaN	NaN	NaN	11.328538	11.142367	11.419567	7.697285	9.674315	8.028353	NaN	NaN	NaN
sp|P11279|LAMP1_HUMAN	13.317582	14.178134	13.96153	13.819504	14.018267	14.039532	12.672175	14.339515	14.553573	14.749752	14.008768	14.297633	14.488077	14.023115	14.446045	12.824475	12.958544	12.214109	13.790107	14.592377	13.931412	14.564383	14.189578	14.386901	12.795265	14.060041	14.173616	13.721098	14.239671	14.482395	13.55456	13.858203	14.327864	11.338078	14.135135	14.567227	13.754693	13.66885	13.909196	14.2234745	13.940172	13.984184
sp|P11310|ACADM_HUMAN	13.88527	14.519326	14.25751	14.596434	14.408005	14.750841	11.407018	14.674767	14.334521	15.188604	14.497113	14.851633	14.446552	14.168128	14.39142	14.753951	14.733442	14.009886	13.747	15.186908	14.742004	15.0371065	14.970736	14.583037	13.469681	14.060695	14.039698	6.152097	14.323061	14.711833	13.878467	14.291938	14.600348	12.941026	14.718993	14.109821	13.62986	13.655966	14.099032	15.565011	14.915317	14.711851
sp|P11413|G6PD_HUMAN	9.7609825	12.093724	11.90122	12.074861	12.03755	3.0253477	10.569239	11.853774	12.8406	12.858013	12.149678	12.673106	13.679926	13.269015	13.493483	12.920516	13.026631	12.230932	12.919225	13.301174	12.727317	12.782122	12.593651	12.181919	9.940828	12.821381	12.787016	10.43358	12.340256	12.312926	12.407577	13.247479	13.05042	13.726874	13.10367	13.1072855	13.920996	13.803967	14.438815	14.131066	13.861889	13.48249
sp|P11498|PYC_HUMAN	14.82689	15.300682	15.105139	15.128144	15.265296	15.839	13.576669	15.255415	15.189181	15.56159	15.211102	15.279107	14.51878	14.60248	14.724677	15.019587	15.169759	14.511776	14.60778	15.445959	14.714271	13.919367	13.301802	13.460905	14.023532	14.552284	14.517861	14.622728	14.768218	15.651373	14.716739	14.792835	15.292891	14.359255	14.989645	14.683589	14.268143	13.958488	14.9295435	14.6603565	14.032134	13.8958845
sp|P11509|CP2A6_HUMAN	12.581801	13.151907	12.858435	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.956417	11.4721155	10.903693
sp|P11509|CP2A6_HUMAN : sp|Q16696|CP2AD_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	9.336019	11.281674	11.211361	10.891257	10.729246	10.370731	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.100647	11.094867	10.0279455	10.581587	9.671129	10.913348	NaN	NaN	NaN
sp|P11586|C1TC_HUMAN	14.309851	14.642192	14.658468	14.450561	14.424376	15.28114	14.030995	14.852678	14.938242	15.344223	14.593279	15.278588	14.551199	14.639637	14.726309	14.1397705	14.300994	13.232748	8.115171	14.965465	14.541743	14.631699	14.872979	14.649291	14.03203	14.456791	14.539866	13.473158	14.656412	15.057366	14.398577	14.597359	14.961506	13.404783	14.645881	14.227629	14.3488035	14.640209	14.410075	15.055663	14.553133	14.408262
sp|P11712|CP2C9_HUMAN	9.914781	12.020753	11.171653	10.430002	11.144726	12.252316	11.436948	12.007025	12.186483	12.240224	12.277031	11.404321	6.422649	NaN	4.1466765	10.877396	10.83257	10.730268	11.733793	10.9878845	10.304839	11.3521185	11.064947	11.160665	10.893152	11.739989	11.463666	NaN	NaN	NaN	9.997159	9.839952	11.945893	10.896441	12.357216	11.9481535	10.578613	11.575643	11.164375	NaN	NaN	NaN
sp|P11717|MPRI_HUMAN	8.3975525	9.434164	9.1515465	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.138485	9.6914425	9.36241	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P11766|ADHX_HUMAN	11.322496	13.554517	13.212828	12.608281	12.595069	13.315906	12.134756	13.225505	13.388765	14.072461	13.429812	13.598076	13.392261	13.272207	13.473326	13.515037	13.631371	12.707896	12.708989	14.170409	13.3659725	13.751233	13.897136	13.429584	12.08699	13.132518	12.874512	12.086145	13.131764	13.705771	13.423763	12.9567995	13.305301	11.923151	13.245327	12.855297	13.105346	13.32164	13.383468	13.903144	13.994312	13.28001
sp|P11940|PABP1_HUMAN	13.135275	13.87876	13.623025	13.084723	13.361101	13.537495	11.625123	13.611702	13.322996	14.265595	13.701851	14.151921	13.610589	13.865715	13.865749	13.183665	13.191318	12.689658	12.324672	13.161355	12.674087	13.296266	13.26078	12.995662	12.95702	13.416124	13.471479	11.442928	13.560494	13.981893	13.343154	13.355863	13.724867	12.380722	12.97185	12.989836	12.911423	12.44758	13.078858	13.909703	13.291932	13.291197
sp|P12004|PCNA_HUMAN	10.682721	8.6594515	8.485872	11.09825	11.309368	11.612723	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.39901	12.325651	12.131265	10.338713	7.286425	7.601027	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P12035|K2C3_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.036232	9.66711	5.5620995	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|P12081|SYHC_HUMAN	6.4221506	11.622195	11.377718	8.78956	8.7851	10.142716	10.387202	11.175858	11.530069	12.635579	12.156064	12.516367	11.873507	11.896869	11.911409	NaN	NaN	NaN	9.882599	10.248675	9.398674	11.295285	10.561716	10.967135	12.210476	11.88979	11.66252	10.2914	11.835933	11.935009	NaN	NaN	NaN	12.108977	12.445279	13.5391035	NaN	NaN	NaN	10.520104	10.683119	10.900185
sp|P12081|SYHC_HUMAN : sp|P49590|SYHM_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.563724	10.965508	10.2298565	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.764648	10.548183	11.352892	NaN	NaN	NaN
sp|P12235|ADT1_HUMAN	8.5863905	10.660858	10.338276	9.273532	9.529647	9.53137	NaN	NaN	NaN	9.404464	4.9967904	9.295795	9.2299	8.936002	9.5926695	9.028185	9.212667	8.554671	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.743952	9.213833	9.284486	8.236621	8.869255	9.561432	2.9839132	9.344931	9.216938	NaN	7.2989306	NaN	NaN	NaN	NaN
sp|P12236|ADT3_HUMAN	7.786098	10.990244	11.130072	6.1638985	6.7671075	11.525691	7.722302	11.554809	11.825022	12.170586	6.8837137	11.925846	10.960311	11.37714	12.137171	NaN	NaN	NaN	1.12097	10.015676	9.657667	10.303644	9.782125	9.902663	6.195777	11.50088	11.168029	7.523718	11.396948	11.19482	11.027009	10.895245	11.690899	7.485856	11.956234	12.016422	10.6981945	9.9881315	11.063081	NaN	NaN	NaN
sp|P12268|IMDH2_HUMAN	12.851613	13.536222	13.059926	11.782178	11.885048	12.524792	12.807571	13.312546	13.5746155	13.854933	13.214829	13.341838	13.501122	13.29789	13.541251	13.3838215	13.380503	12.850639	13.117234	14.190288	14.052767	14.487144	14.032679	14.244491	12.266907	12.484115	13.086131	13.06114	12.81259	13.170095	12.840759	12.678265	13.450219	12.838165	13.345121	13.105676	12.682914	13.048221	13.687078	14.531573	14.458974	13.93144
