Row Names	20180205_07_S171854_1191	20180205_08_S171853_1190	20180205_32_S171852_1189	20180205_03_S171856_1193	20180205_39_S171857_1194	20180205_49_S171855_1192	20180205_43_S171859_1196	20180205_45_S171858_1195	20180205_53_S171860_1197	20180205_28_S171862_1199	20180205_29_S171861_1198	20180205_37_S171863_1200	20180205_09_S171864_1201	20180205_13_S171865_1202	20180205_15_S171866_1203	20180205_16_S171868_1205	20180205_55_S171869_1206	20180205_57_S171867_1204	20180205_41_S171872_1209	20180205_48_S171870_1207	20180205_56_S171871_1208	20180205_12_S171875_1212	20180205_20_S171873_1210	20180205_35_S171874_1211	20180205_05_S171878_1215	20180205_27_S171876_1213	20180205_47_S171877_1214	20180205_17_S171881_1218	20180205_24_S171880_1217	20180205_36_S171879_1216	20180205_11_S171884_1221	20180205_21_S171883_1220	20180205_52_S171882_1219	20180205_19_S171885_1222	20180205_40_S171887_1224	20180205_44_S171886_1223	20180205_31_S171889_1226	20180205_33_S171888_1225	20180205_51_S171890_1227
sp|Q01459|DIAC_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.524775	11.081158	11.308706	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q01469|FABP5_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.9655905	12.135975	11.8878145	12.111448	12.387651	12.952528	10.575411	11.633283	11.67567	NaN	NaN	NaN	NaN	NaN	NaN	11.2874565	8.347454	8.109773	11.12771	11.449228	10.851281	13.295356	12.523759	14.756827	12.431697	11.595046	11.964342	12.369001	12.1434	12.388699
sp|Q01518|CAP1_HUMAN	15.133614	15.243886	14.93617	14.306897	13.6272545	14.563175	14.212579	14.654564	14.571749	14.70804	14.258447	14.486927	14.3022375	14.339769	13.856301	14.623385	14.451034	14.737199	14.38677	14.78782	14.570705	12.680855	13.555209	13.942695	15.028516	14.48324	14.657116	14.432507	14.480138	14.267532	13.924956	13.307997	13.690521	14.237544	14.053131	14.2810335	13.949969	14.193549	14.25755
sp|Q01546|K22O_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.388277	11.626602	11.368873
sp|Q01581|HMCS1_HUMAN	12.318315	12.332847	11.658203	11.001027	12.746029	12.6507845	10.35148	10.407565	10.278272	12.315664	11.868116	12.202588	12.831763	13.191318	13.2121	12.793296	12.90619	12.574447	13.198547	13.402727	13.451958	11.131451	12.651439	12.674395	10.4387245	12.28156	12.08503	11.965997	11.3675995	10.899082	11.120237	10.418866	10.339827	11.759489	12.068372	12.571843	13.796064	13.3536625	13.105414
sp|Q01844|EWS_HUMAN	12.47829	13.027798	NaN	NaN	NaN	NaN	12.997024	13.024074	12.935841	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.499523	12.6152	12.67405	NaN	NaN	NaN	11.390704	11.094388	11.535596	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q02218|ODO1_HUMAN	10.393409	9.300545	11.386	8.954663	8.611895	8.829358	8.6569805	9.445327	8.811977	8.371209	9.192587	9.198314	12.098395	11.714843	11.097712	10.64548	10.400073	10.889954	11.538871	8.747053	10.583525	9.49795	9.017184	9.156467	12.339829	9.211329	9.1823435	10.99924	12.243235	12.069828	9.155727	10.403858	9.813884	9.689235	11.059376	8.643779	10.785645	10.869592	10.6876545
sp|Q02252|MMSA_HUMAN	15.882984	15.852127	14.192925	13.931363	14.685008	14.1748905	14.2550745	14.406022	14.198249	13.459768	13.60253	13.493747	13.537173	13.4697075	13.3970995	15.752198	13.40722	13.152083	13.054132	13.425471	13.16754	14.952264	14.671862	14.772828	14.226105	14.369687	14.541351	14.334585	13.991351	13.808902	13.396091	13.18305	13.025536	13.396975	13.894488	13.338222	13.166259	12.934703	12.918002
sp|Q02318|CP27A_HUMAN	11.051159	10.991776	10.152744	10.680259	9.61744	9.926895	11.534598	11.680165	11.396788	11.362222	11.3895	11.82981	12.317075	12.181297	12.769288	11.511641	11.536761	11.546211	10.806503	10.322242	11.052652	NaN	NaN	NaN	11.973532	10.931154	10.37026	10.87245	10.493563	11.282333	12.259037	11.956285	11.517659	10.740766	10.572214	10.452998	11.253712	11.298063	11.200016
sp|Q02338|BDH_HUMAN	12.216225	12.285291	12.620629	11.343636	12.708792	12.510691	12.489556	12.655161	12.383515	12.292945	12.559546	12.709553	13.0646105	13.037354	12.81344	12.881345	12.913088	12.803123	12.604714	12.247363	12.831853	12.419324	12.642988	12.638198	10.973849	12.450289	11.941853	11.54843	12.162371	12.6691675	12.300694	12.723982	12.121425	10.539301	11.824404	11.323226	12.211479	12.737742	12.937934
sp|Q02413|DSG1_HUMAN	12.35703	12.43489	7.9227343	10.659891	11.817202	11.919973	NaN	NaN	NaN	NaN	NaN	NaN	13.4373455	13.254995	14.065708	12.880229	12.157712	12.313276	9.849932	9.487156	10.435382	12.779218	8.951286	4.1439247	NaN	NaN	NaN	NaN	NaN	NaN	12.386434	12.674266	16.34537	NaN	NaN	NaN	10.211937	9.615565	9.951189
sp|Q02543|RL18A_HUMAN	10.066747	10.154503	NaN	9.568167	6.6404886	7.0839276	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q02750|MP2K1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	9.007819	8.79884	9.194191	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q02790|FKBP4_HUMAN	12.830395	12.582408	13.207901	12.699717	13.263627	12.813134	12.581888	12.587306	12.87331	12.842034	12.781092	12.553872	12.09463	11.978627	12.387083	12.594139	12.846246	12.864373	12.623918	12.62874	12.768129	10.724663	12.50251	12.991387	12.796986	12.999077	12.942484	12.309671	12.692418	12.177652	9.93101	12.512228	12.227027	12.436746	9.621609	12.909772	12.966929	12.280983	12.625609
sp|Q02818|NUCB1_HUMAN	11.1561365	10.754974	11.751015	10.287784	11.112948	11.6129	10.934712	10.950854	11.168896	10.519588	11.148102	11.157766	11.06181	11.250385	11.24918	11.069126	10.641128	11.216377	11.690251	11.299863	11.669154	12.047481	11.469357	11.587193	11.842725	11.350006	11.273178	10.958006	10.624758	11.054362	10.960346	11.313316	11.413267	9.641498	10.196676	10.983407	10.890098	10.851558	10.985996
sp|Q02878|RL6_HUMAN	15.085808	14.978724	14.985734	14.497705	14.648409	15.037766	14.805747	14.391518	14.405682	14.568106	14.475984	14.330208	14.126365	14.215345	14.438332	14.606577	14.33516	13.769482	13.721961	13.700345	13.598965	15.089781	14.821457	14.748423	15.558463	14.948103	15.2646885	15.280812	15.268212	14.914223	15.22646	15.196558	15.031319	14.697743	14.66112	14.852269	14.990114	14.584752	14.2572155
sp|Q02978|M2OM_HUMAN	10.389406	10.779948	6.0769935	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q03001|DYST_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.519675	14.702697	15.235774	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.784446	NaN	10.330682	NaN	NaN	NaN
sp|Q03154|ACY1_HUMAN	15.585081	15.35145	15.087885	15.443767	14.781794	14.689509	14.873051	14.758514	14.865974	15.511477	15.619431	15.46997	16.23869	16.070124	15.9352045	16.25453	15.709932	15.723496	16.01651	15.914761	16.130028	15.464553	14.581757	14.980295	16.014223	15.323947	15.0036	15.303859	15.325644	15.105236	15.237364	15.223846	15.25822	15.393054	15.285648	15.48757	15.674586	15.68983	15.642826
sp|Q03252|LMNB2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.999764	8.647125	9.088393	9.966041	9.868315	9.76478	3.191618	8.779196	8.667027	NaN	NaN	NaN	NaN	NaN	NaN	10.033433	NaN	NaN	NaN	NaN	NaN	2.0618687	8.697229	8.420469	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q03426|KIME_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.485234	10.753195	11.092458	9.6028	9.578534	9.380671	11.688992	11.896583	11.835668	11.394877	11.372749	11.5302725	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.256508	10.357985	10.570843	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q03518|TAP1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q03591|FHR1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.253246	5.542898	0.24996758	10.352391	10.066287	10.335599	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.566763	9.559296	9.450385
sp|Q04206|TF65_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.327288	10.054625	9.811804	NaN	NaN	NaN	9.917831	9.903813	9.944304	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q04323|UBXN1_HUMAN	NaN	NaN	NaN	10.08506	9.866233	9.028173	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q04446|GLGB_HUMAN	12.326739	12.100876	13.973846	14.324489	13.943075	13.844569	14.275619	13.661966	13.72876	14.205368	13.845363	13.826396	14.170028	14.0836315	14.132515	13.514222	13.289135	12.612518	13.253883	13.263419	13.40077	13.549094	13.748052	13.980104	13.691973	13.248746	13.858645	12.380899	12.655248	13.117345	13.525406	13.778104	12.670356	13.919834	13.146587	13.976658	12.868007	13.570589	13.707239
sp|Q04637|IF4G1_HUMAN	11.826893	12.007148	11.1010475	10.613204	11.201286	11.059674	11.290432	11.456587	11.1202755	11.81178	11.534511	11.494411	11.826942	11.829921	11.608919	10.637218	9.458512	10.236312	10.57211	10.520827	10.773237	11.701391	10.768689	11.01097	11.627693	11.197925	11.307412	9.420304	10.433414	10.907343	11.33606	11.162433	11.137322	11.468989	10.865348	11.731428	8.948405	10.239697	9.761378
sp|Q04695|K1C17_HUMAN	12.780955	12.93916	13.988029	12.6918745	11.890141	11.372097	11.582678	13.162411	11.803327	8.714716	9.902964	9.088877	13.034602	12.454397	13.423998	12.689505	12.418651	12.798875	NaN	NaN	NaN	14.08194	10.919428	11.151128	11.042172	NaN	NaN	12.524801	12.396983	12.220197	7.7367525	10.357361	15.447724	13.359633	13.299781	13.295045	11.491921	11.270743	11.74694
sp|Q04760|LGUL_HUMAN	12.984703	12.922201	12.594581	13.414831	13.269572	13.318022	12.69839	12.390417	12.686649	13.18397	13.248849	13.010978	13.003735	13.154762	13.200033	13.085311	13.52109	13.663063	13.672423	13.668968	13.66819	12.507627	12.234558	12.657938	12.4757185	13.096101	12.887693	13.138417	13.037747	12.943823	13.050462	13.114299	13.034406	12.899235	6.0857763	12.651176	13.365897	13.428009	13.159712
sp|Q04837|SSBP_HUMAN	12.044078	11.847792	13.586347	12.107324	13.303554	13.200588	12.797073	13.087398	12.962811	13.110271	12.990353	12.895203	12.12726	12.013159	12.273882	12.802121	12.117176	12.202015	13.681881	13.58859	13.694658	14.001099	13.229097	12.920403	13.643661	13.618629	13.383705	NaN	NaN	NaN	14.109668	11.664733	11.775783	11.020206	13.691954	11.400326	NaN	NaN	NaN
sp|Q04917|1433F_HUMAN	12.629145	12.654094	14.443526	7.5862045	14.010978	13.697384	13.780731	13.955678	14.00609	13.99794	13.997082	13.828079	12.201785	12.095389	12.009131	14.330964	13.934427	13.981419	13.577262	13.774902	13.95096	12.513592	14.372835	14.173555	14.813193	13.189677	13.492623	14.424483	14.244458	14.09244	11.591728	12.738284	12.44717	12.10072	12.521775	12.51786	13.603778	13.287641	13.165142
sp|Q05639|EF1A2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.391905	8.603488	8.890858	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q05682|CALD1_HUMAN	11.972929	11.713873	11.785467	10.31211	11.931637	11.974929	11.770429	10.970693	12.306518	11.528937	11.250801	11.128383	13.401587	13.086984	13.506445	15.262718	11.584736	11.628077	12.488802	12.659544	12.819917	13.149104	11.665472	12.048361	11.059872	10.442959	11.0229225	11.136343	11.730489	11.257695	12.382528	11.22677	11.161096	10.971279	12.730964	12.616618	10.962494	11.9606905	11.465595
sp|Q06033|ITIH3_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	6.55942	6.7340565	7.6366463	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.589684	9.099233	9.194713	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.13121	9.711205	9.831365
sp|Q06210|GFPT1_HUMAN	10.786937	11.112314	10.878825	12.7309065	11.664587	11.676539	12.17594	12.467234	11.543578	12.630128	12.354507	12.765011	13.118736	12.89262	12.880869	11.0685215	11.479635	10.807892	12.785262	12.676855	13.139009	11.432584	11.620095	11.634412	11.0709095	11.071502	10.127131	11.504309	11.147762	11.803838	12.220004	12.418269	11.947784	10.057018	12.55209	10.75707	13.124402	13.292998	13.241074
sp|Q06278|AOXA_HUMAN	12.0800295	12.38373	12.496577	10.84138	12.85684	12.756332	12.066786	12.010679	11.7260895	12.15936	12.007561	11.812396	11.802084	11.506098	11.556025	12.799245	12.90776	12.798172	12.065604	12.205023	12.073836	11.464458	12.538923	12.430417	10.6929035	12.302684	12.224425	12.020966	12.254916	12.497291	8.841754	12.850662	12.11163	12.258088	11.322107	12.067517	11.198112	11.498655	11.512255
sp|Q06323|PSME1_HUMAN	14.055674	14.072655	14.033234	13.672968	13.040189	14.037548	13.465375	13.092921	13.651681	14.491233	14.450702	13.890855	13.768321	13.83087	13.686828	14.243843	14.07052	14.229819	13.746675	13.141663	13.576333	13.938083	13.943246	14.078247	14.454528	14.11205	13.502743	13.843529	13.643156	13.619329	14.522692	13.941959	14.075627	13.35999	13.6967325	13.231516	12.974795	12.970489	13.340448
sp|Q06520|ST2A1_HUMAN	15.041164	15.153589	15.906794	15.043453	15.746829	15.784969	15.4278965	16.013287	15.60738	15.576483	15.900952	15.895549	15.05916	14.974487	14.189414	15.389263	15.448997	15.635664	14.825339	15.334137	14.740728	15.606183	15.40272	15.170721	15.385795	15.003905	14.676004	16.69792	16.074364	16.27312	16.195463	15.008803	14.795068	15.983135	16.107735	15.872385	15.490323	16.110725	16.267319
sp|Q06830|PRDX1_HUMAN	17.607738	17.280067	17.515232	17.456959	17.01175	16.666023	16.921759	16.880203	17.15886	17.179016	16.761875	16.86179	17.39013	17.292482	17.33043	17.50588	17.39052	17.446167	17.410614	17.573025	17.543507	17.082497	17.235764	17.203033	17.689281	17.274113	17.177814	17.485476	17.46371	17.158073	17.644485	17.176723	17.281858	17.456348	17.221338	17.528149	17.729588	17.35033	17.540081
sp|Q07020|RL18_HUMAN	13.51449	13.344497	14.771342	13.90602	14.117953	14.350677	13.803383	14.0327835	13.611133	14.019674	13.975459	14.054594	13.64682	13.36282	13.861176	13.020147	13.109636	13.146372	12.867382	11.888874	12.61359	14.704866	14.484863	14.292915	13.920393	14.526169	14.060885	14.437534	13.83185	14.7071295	13.936595	14.809315	14.225383	13.843442	13.144998	13.934097	13.363301	13.489955	13.57257
sp|Q07021|C1QBP_HUMAN	12.0373	12.284368	12.734356	12.564547	13.761556	13.581134	NaN	NaN	NaN	NaN	NaN	NaN	12.95712	12.944354	13.383162	13.250256	13.317111	13.550368	13.610886	13.489671	13.850597	13.645326	11.804146	11.926233	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.400205	13.631523	13.309017
sp|Q07065|CKAP4_HUMAN	12.307992	12.913567	13.883036	13.5435915	12.99215	13.058805	12.705367	13.008807	12.543698	13.413138	13.280629	13.294402	13.798166	13.790422	14.040505	13.908692	13.317655	13.217779	13.100225	13.075735	13.202756	14.257616	13.557529	13.490823	12.919674	13.264479	12.676314	11.363831	13.542932	13.199022	13.249722	13.40774	13.983842	13.839109	14.112989	13.4816	13.609896	13.858062	13.275232
sp|Q07157|ZO1_HUMAN	NaN	NaN	NaN	10.821906	10.275108	10.092108	8.94698	8.32584	9.370815	10.6145115	10.794394	10.458144	10.953307	10.909574	10.492915	13.608467	10.680313	10.687911	10.593543	10.631657	10.749027	10.090329	5.4869194	8.864728	9.5425005	9.416542	8.9585	10.708089	10.5762005	10.217614	11.074946	9.984319	10.356059	10.615357	10.352239	10.247693	9.704247	10.208549	9.511216
sp|Q07666|KHDR1_HUMAN	12.064567	12.350915	12.314609	10.646972	12.065221	11.710535	11.832522	11.63082	11.570546	12.021441	11.755243	11.700648	11.466709	11.465748	11.523168	11.534426	11.17257	11.788748	11.3823805	11.20114	11.251149	5.228388	11.705715	11.943598	10.857086	11.852493	11.703392	11.310767	12.053213	11.774739	9.650385	11.5420685	11.784118	NaN	NaN	NaN	11.3136215	11.316378	11.089034
sp|Q07812|BAX_HUMAN	10.433386	10.964166	7.8836455	NaN	NaN	NaN	10.68498	10.917814	10.636488	11.238598	11.359306	11.677619	10.7375145	10.776291	10.104557	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.365794	10.551838	10.213119	10.382638	10.171613	10.62046	8.333243	11.371178	11.3995	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q07954|LRP1_HUMAN	11.523801	11.605627	10.328273	11.0825405	10.947538	11.332663	10.477907	10.248424	10.438291	10.543646	10.843327	11.067522	10.642528	10.468167	10.204063	11.219414	10.57737	10.532873	10.696449	10.387768	11.01699	11.881654	11.990305	11.849511	11.246342	10.930312	11.172476	11.566885	10.9669285	11.163785	11.160711	10.794007	10.183794	10.314034	10.084665	9.720744	10.765063	11.034509	10.659674
sp|Q07955|SRSF1_HUMAN	12.090926	12.474066	12.444158	13.7176285	11.652206	11.858069	12.359723	12.091136	12.3000145	12.593608	12.726591	12.691148	12.949398	13.029857	12.754304	12.2908745	12.538679	12.751592	12.249729	12.213358	12.408781	14.142462	12.550647	12.460865	12.47211	12.9253	13.196289	13.037959	13.206383	12.064741	12.827205	12.568302	12.300777	12.679761	13.361292	12.664675	12.321787	11.968672	12.091762
sp|Q07960|RHG01_HUMAN	11.412886	11.321708	10.166804	11.405618	11.089854	11.468153	NaN	NaN	NaN	NaN	NaN	NaN	11.106587	10.692639	10.878101	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.097079	9.348709	9.409513	10.764153	11.105705	10.898451	11.028799	11.074903	11.2762785	10.707662	9.954633	10.560095	8.527902	9.000377	8.209438
sp|Q08170|SRSF4_HUMAN	7.8360887	7.8590636	6.3284082	NaN	8.802238	8.941198	8.474775	8.567514	8.711865	NaN	NaN	NaN	7.7809544	7.5469832	7.1117954	NaN	NaN	NaN	NaN	NaN	NaN	7.3739066	8.839754	9.177274	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q08170|SRSF4_HUMAN : sp|Q13247|SRSF6_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.982369	11.738427	12.150842
sp|Q08188|TGM3_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.567194	8.137828	15.349229	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q08211|DHX9_HUMAN	10.398269	10.592747	11.737348	NaN	NaN	NaN	NaN	NaN	NaN	9.135703	8.882237	9.450695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.564992	13.921783	12.75066	11.020919	9.927271	9.206551	11.3737955	10.164744	11.702066	14.213477	10.630201	10.932756	NaN	NaN	NaN	4.819807	7.8096266	7.1874046
sp|Q08257|QOR_HUMAN	14.844169	14.747132	15.0583725	14.22799	14.740517	15.198616	13.899761	13.790309	14.006633	13.885666	14.085764	14.073238	14.966847	15.169331	14.915869	12.942747	15.858997	16.118832	14.625495	14.401292	14.597877	14.560544	14.307114	14.42025	14.750907	14.80108	14.3283205	13.39176	13.7454605	14.478704	13.973496	13.472847	13.806726	15.059826	15.2370825	14.918085	14.935134	14.834869	14.610367
sp|Q08378|GOGA3_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.1927185	8.217072	8.649484	NaN	NaN	NaN	NaN	NaN	NaN	2.7799397	7.882402	8.280157	8.262114	11.543591	7.878092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q08379|GOGA2_HUMAN	7.9619784	7.9731545	9.651633	8.140564	9.548005	9.571473	8.518608	8.1354475	8.169338	9.409363	8.760871	9.112289	7.310062	8.354742	7.172271	NaN	NaN	NaN	8.681448	9.206046	8.8087	8.217237	9.384542	9.541222	1.759305	9.25758	9.029929	9.979358	9.193982	8.886792	NaN	NaN	NaN	NaN	NaN	NaN	9.312331	9.71221	9.444884
sp|Q08380|LG3BP_HUMAN	12.262679	12.0736475	12.972823	13.201462	13.139244	13.36717	13.101659	12.736844	13.596757	13.013501	13.277973	12.96686	11.495777	11.505325	11.578064	11.450758	12.199058	12.311136	12.154211	12.172432	12.416673	12.42949	13.403417	13.669283	13.080886	13.511632	12.402045	13.086011	12.418283	12.905593	11.008597	11.411945	10.8013935	11.886113	12.149407	11.714804	11.90971	11.956584	11.727321
sp|Q08426|ECHP_HUMAN	15.004544	14.806377	15.439128	14.597477	14.574834	14.675453	14.133576	14.989201	14.163734	14.6237545	14.846681	15.198016	13.29838	13.383347	13.140993	14.038794	13.521652	13.272083	13.11732	13.643057	13.635858	15.359312	14.783981	15.011772	11.936862	14.617247	14.18598	13.513735	13.754516	14.0021515	13.224475	14.383811	13.798974	15.037009	14.946077	14.824251	14.57196	14.713971	14.722875
sp|Q08554|DSC1_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.867106	10.567572	15.465944	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q09028|RBBP4_HUMAN : sp|Q16576|RBBP7_HUMAN	11.231468	11.231077	-3.7269888	NaN	NaN	NaN	10.349351	10.249253	10.485767	10.331289	10.50501	10.446426	10.330211	10.255336	10.090356	NaN	NaN	NaN	NaN	NaN	NaN	10.6207695	8.613058	9.086851	NaN	10.07542	9.879392	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.981289	0.52844715	NaN	NaN	NaN
sp|Q09666|AHNK_HUMAN	15.52288	15.206773	15.491577	13.920157	14.360024	14.418166	14.973585	15.136834	15.07331	15.366309	15.038276	15.111957	15.251719	15.132525	15.128016	15.23016	15.199382	15.212024	15.045527	15.111785	14.965678	14.618088	13.78188	14.151779	15.667443	15.084215	15.257033	15.455964	15.074432	15.235528	14.056873	13.727724	13.969901	14.624011	14.827483	14.099418	14.566192	14.464688	14.47943
sp|Q10471|GALT2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	11.252517	11.423014	10.856521	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q10567|AP1B1_HUMAN	11.959374	12.049598	11.242021	11.080675	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.868541	10.677463	10.847518	10.389365	11.117429	10.923267	NaN	NaN	NaN	11.477167	9.080896	7.223811	8.092247	11.301488	10.936319	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q10713|MPPA_HUMAN	10.895465	10.99911	10.302766	4.716957	11.097973	10.988275	10.910013	11.058317	11.092902	11.224424	11.111448	11.037174	10.969169	10.914002	10.934278	10.099239	10.8439455	10.874633	11.785266	11.00561	11.575235	11.108969	11.362668	11.130273	NaN	NaN	NaN	11.497128	11.581937	11.487953	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
sp|Q12792|TWF1_HUMAN	NaN	NaN	NaN	5.5640717	11.501609	11.227645	10.946338	10.840999	10.886143	NaN	NaN	NaN	NaN	NaN	NaN	10.409029	10.402934	11.049216	11.456655	11.600047	11.525927	NaN	NaN	NaN	11.493561	11.731737	11.710735	10.3895645	11.165475	11.352717	NaN	NaN	NaN	NaN	NaN	NaN	10.902451	10.430386	10.773614
sp|Q12797|ASPH_HUMAN	14.165581	13.89597	14.117876	11.779474	8.862103	8.9884	13.298843	13.433258	13.669753	14.087598	13.757795	13.800991	13.476423	13.34148	13.673142	13.547805	12.849909	12.784352	12.960715	12.55474	12.6273155	11.303061	10.356947	10.243441	14.220345	13.803185	13.656044	13.773224	14.119087	13.695617	14.342496	14.423252	14.372767	14.141899	14.7508545	14.399281	13.492784	14.109602	13.736318
sp|Q12904|AIMP1_HUMAN	11.797869	11.776693	9.424608	11.551858	11.795474	11.259296	11.080487	11.7639	11.172692	10.666777	9.811502	9.964314	11.948073	11.769885	11.754876	NaN	NaN	NaN	NaN	NaN	NaN	12.464634	11.443485	11.47473	12.152905	11.456316	12.150066	NaN	NaN	NaN	11.358215	11.4046545	11.643591	12.131819	12.384931	11.979292	10.7720585	11.152967	11.275367
